GO.ID	Term	Annotated	Significant	Expected	P_value
GO:0010604	positive regulation of macromolecule metabolic process	1455	6	10.76	0.39959
GO:0070374	positive regulation of ERK1 and ERK2 cascade	69	1	0.51	0.40139
GO:0051493	regulation of cytoskeleton organization	251	2	1.86	0.40657
GO:0006612	protein targeting to membrane	83	2	0.61	0.40828
GO:0007601	visual perception	191	2	1.41	0.41376
GO:0050714	positive regulation of protein secretion	72	1	0.53	0.41462
GO:0000910	cytokinesis	139	3	1.03	0.41565
GO:0001101	response to acid chemical	150	3	1.11	0.41583
GO:0051017	actin filament bundle assembly	73	1	0.54	0.41897
GO:0006334	nucleosome assembly	73	1	0.54	0.41897
GO:0050821	protein stabilization	73	1	0.54	0.41897
GO:0019233	sensory perception of pain	74	1	0.55	0.42328
GO:0008219	cell death	1307	7	9.67	0.43490
GO:0003143	embryonic heart tube morphogenesis	77	1	0.57	0.43603
GO:0044255	cellular lipid metabolic process	682	17	5.04	0.44018
GO:0006821	chloride transport	79	1	0.58	0.44438
GO:0006979	response to oxidative stress	233	2	1.72	0.45694
GO:0050770	regulation of axonogenesis	122	2	0.9	0.46304
GO:0001764	neuron migration	84	1	0.62	0.46471
GO:0032388	positive regulation of intracellular transport	84	1	0.62	0.46471
GO:0008286	insulin receptor signaling pathway	84	1	0.62	0.46471
GO:0030308	negative regulation of cell growth	88	1	0.65	0.48044
GO:0010171	body morphogenesis	89	1	0.66	0.48430
GO:0007586	digestion	90	1	0.67	0.48813
GO:0051899	membrane depolarization	91	1	0.67	0.49193
GO:0040013	negative regulation of locomotion	95	1	0.7	0.50687
GO:0050790	regulation of catalytic activity	1583	7	11.71	0.51239
GO:0001894	tissue homeostasis	136	3	1.01	0.51357
GO:0071383	cellular response to steroid hormone stimulus	99	1	0.73	0.52137
GO:0001934	positive regulation of protein phosphorylation	390	3	2.88	0.52176
GO:0010927	cellular component assembly involved in morphogenesis	243	3	1.8	0.52838
GO:0008217	regulation of blood pressure	101	1	0.75	0.52846
GO:0045216	cell-cell junction organization	102	1	0.75	0.53196
GO:0007187	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	104	1	0.77	0.53890
GO:0031325	positive regulation of cellular metabolic process	1565	12	11.58	0.54186
GO:0030335	positive regulation of cell migration	184	3	1.36	0.54217
GO:0007188	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	105	1	0.78	0.54233
GO:1901888	regulation of cell junction assembly	107	1	0.79	0.54911
GO:0051130	positive regulation of cellular component organization	497	6	3.68	0.55035
GO:0045185	maintenance of protein location	108	1	0.8	0.55246
GO:0044782	cilium organization	251	2	1.86	0.55628
GO:0006694	steroid biosynthetic process	131	4	0.97	0.55839
GO:0016477	cell migration	671	10	4.96	0.55928
GO:0008152	metabolic process	13948	97	103.17	0.56675
GO:0045860	positive regulation of protein kinase activity	291	2	2.15	0.57286
GO:0051128	regulation of cellular component organization	1229	13	9.09	0.57447
GO:0007368	determination of left/right symmetry	117	1	0.87	0.58155
GO:0060341	regulation of cellular localization	552	6	4.08	0.58615
GO:0001666	response to hypoxia	121	1	0.89	0.59386
GO:0040011	locomotion	896	10	6.63	0.59944
GO:0007411	axon guidance	348	4	2.57	0.60055
GO:0007165	signal transduction	4014	39	29.69	0.60833
GO:0030036	actin cytoskeleton organization	407	3	3.01	0.60897
GO:0007612	learning	127	1	0.94	0.61167
GO:0007399	nervous system development	1730	14	12.8	0.61279
GO:0080135	regulation of cellular response to stress	260	2	1.92	0.63673
GO:0007186	G protein-coupled receptor signaling pathway	974	7	7.2	0.64183
GO:0006508	proteolysis	1930	13	14.28	0.68010
GO:0043933	protein-containing complex organization	1789	11	13.23	0.68376
GO:0045664	regulation of neuron differentiation	319	2	2.36	0.68623
GO:0008654	phospholipid biosynthetic process	162	1	1.2	0.70110
GO:0007166	cell surface receptor signaling pathway	2345	21	17.34	0.70553
GO:0008652	amino acid biosynthetic process	167	1	1.24	0.71209
GO:0046907	intracellular transport	1056	14	7.81	0.72178
GO:0008543	fibroblast growth factor receptor signaling pathway	177	1	1.31	0.73286
