"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE3266",4.24846248925171e-09,6.06791272921386e-08,-3.73367870794043,26.9200093402298,24.2870806975818,24.5741329566953,25.8999954677942,24.9961671478729,25.3556598122281,25.2059838353852,28.0948920571213,28.6732821288021,29.3058208671722,29.1523252028536,29.148475021352,28.3462968878989,"Swiss-Prot","sp|P02259|H5_CHICK","Histone H5 OS=Gallus gallus PE=1 SV=2",751,190,104.76,104.76,"66/133","49.62%","17.18%",8.83e-24,"""GO:0000786,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006323,GO:0006325,GO:0006334,GO:0006461,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0022607,GO:0030261,GO:0032991,GO:0032993,GO:0034622,GO:0034641,GO:0034728,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044815,GO:0046483,GO:0051276,GO:0065003,GO:0065004,GO:0071103,GO:0071704,GO:0071822,GO:0071824,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902589,GO:1990104""",NA,NA,"0","SymEnriched"
"AIPGENE9971",1.02998009021062e-10,3.97845446094858e-09,-3.71087796498899,27.7574279022732,25.4990454433306,26.4519747708237,25.5365397986391,25.8252922605155,26.3958578622864,25.7032233830772,29.5411706062901,29.393135127311,29.4143916093947,29.5635506430512,29.9545117503554,29.810441572204,"Swiss-Prot","sp|Q03168|ASPP_AEDAE","Lysosomal aspartic protease OS=Aedes aegypti GN=AAEL006169 PE=1 SV=2",392,387,501.52,501.52,"239/392","60.97%","99.74%",2.15e-175,"""GO:0000323,GO:0003674,GO:0003824,GO:0004175,GO:0004190,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0019538,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0070001,GO:0070011,GO:0071704""",0.443874240359792,0.000750894113764281,"0","SymEnriched"
"AIPGENE14678",2.81524298668854e-08,2.79290639974276e-07,-3.68130338971786,31.8764203001429,30.2499847150519,29.2068595116318,29.5940220921704,29.141135344822,31.1006027469146,30.9220072211133,33.8678818951433,33.5515054696944,33.6565702328652,33.3118951775002,34.1596528719268,33.7549263228813,"nr","gi|156395754|ref|XP_001637275.1|","predicted protein [Nematostella vectensis] >gi|156224386|gb|EDO45212.1| predicted protein [Nematostella vectensis]",705,812,806.21,806.21,"398/664","59.94%","92.34%",0,"",2.28555167025403,6.11618353980057e-33,"0","SymEnriched"
"AIPGENE203",3.86333483246021e-10,9.40078142565317e-09,-3.6701306122271,24.6745131842635,23.0848928895665,22.2447803726729,22.9026688738526,23.3476954045499,23.3347593493579,22.1218903789002,26.6251787204814,26.3518898811458,26.5056666487073,26.7427435474873,26.3131703734155,26.5188217710253,"Swiss-Prot","sp|Q9EQV6|TPP1_RAT","Tripeptidyl-peptidase 1 OS=Rattus norvegicus GN=Tpp1 PE=1 SV=1",567,563,518.08,518.08,"272/537","50.65%","92.95%",1.89e-176,"""GO:0000323,GO:0001894,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0006518,GO:0006807,GO:0007399,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008240,GO:0009056,GO:0009987,GO:0016023,GO:0016787,GO:0017171,GO:0019538,GO:0031410,GO:0031982,GO:0031988,GO:0032502,GO:0033218,GO:0034641,GO:0042277,GO:0042470,GO:0042592,GO:0043167,GO:0043169,GO:0043170,GO:0043171,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0045453,GO:0046872,GO:0048731,GO:0048770,GO:0048856,GO:0060249,GO:0065007,GO:0065008,GO:0070011,GO:0071704,GO:1901564,GO:1901565,GO:1901575""",NA,NA,"0","SymEnriched"
"AIPGENE22473",1.89122783264804e-09,3.10634171512441e-08,-3.6488376346644,26.3873254449776,23.3676880893897,24.6632510226388,24.7997623821873,25.1461395712137,24.4437292497074,24.9568694507354,28.2858026188841,28.2038123222298,27.7746012440692,28.3097904627103,28.3799379835359,28.3165209424294,"Swiss-Prot","sp|P79345|NPC2_BOVIN","Epididymal secretory protein E1 OS=Bos taurus GN=NPC2 PE=1 SV=1",151,149,82.03,82.03,"41/137","29.93%","90.73%",1.16e-18,"""GO:0000323,GO:0003674,GO:0005488,GO:0005496,GO:0005515,GO:0005575,GO:0005576,GO:0005764,GO:0005773,GO:0005783,GO:0006066,GO:0006629,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008289,GO:0009605,GO:0009607,GO:0009615,GO:0015485,GO:0015850,GO:0015918,GO:0016125,GO:0019899,GO:0030301,GO:0032365,GO:0032366,GO:0032367,GO:0032934,GO:0033344,GO:0036094,GO:0042592,GO:0042632,GO:0043178,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044765,GO:0046907,GO:0048878,GO:0050896,GO:0051234,GO:0051649,GO:0051704,GO:0051707,GO:0055088,GO:0055092,GO:0065007,GO:0065008,GO:0071702,GO:0071704,GO:0097159,GO:1901360,GO:1901615,GO:1902582""",9.31021062659915,3.92889432466008e-70,"0","SymEnriched"
"AIPGENE3884",4.06916333348276e-08,3.76540888746222e-07,-3.58670431035599,30.5121475253701,28.9119939641284,27.6069648507329,28.6240125881515,28.1777842094196,29.678623529406,29.313393079314,32.6574270453865,31.5614697311337,31.9538293225441,32.4631592064,32.9445076150745,32.2526051627495,"TrEMBL","tr|E7D176|E7D176_LATHE","Methyltransferase-like protein (Fragment) OS=Latrodectus hesperus PE=2 SV=1",209,159,89.35,189.48,"111/304","36.51%","78.95%",1.15e-18,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0008168,GO:0016740,GO:0016741,GO:0032259""",NA,NA,"0","SymEnriched"
"AIPGENE7839",1.4106934002394e-08,1.59797511027118e-07,-3.50427299006535,24.1333182968666,22.1178088781201,NA,22.1098110183593,21.6752816668342,NA,22.2201164479961,25.3968050868759,25.828498964033,24.9068083370967,25.7953491522575,26.052066768905,25.2306366481885,"nr","gi|156379143|ref|XP_001631318.1|","predicted protein [Nematostella vectensis] >gi|156218356|gb|EDO39255.1| predicted protein [Nematostella vectensis]",299,299,360.53,360.53,"170/294","57.82%","96.66%",8.37e-121,"",-1.07208162058215,1.11767216379161e-08,"0","SymEnriched"
"AIPGENE17258",2.43329560282998e-10,6.95076178721433e-09,-3.49216523064595,25.7905653773121,23.5236229969979,24.2643832103631,24.3259128000076,23.6245811813592,24.0023314806995,24.5260649025075,27.7816362990123,27.214017327574,27.4151172307297,27.3371748963399,27.5982202932664,27.8737219088882,"no_hit","","",NA,NA,NA,NA,"","","",NA,"",-0.659531370566906,0.0234249388733407,"0","SymEnriched"
"AIPGENE6971",1.99830300806957e-09,3.20215872268709e-08,-3.4690447027738,26.8989836519691,25.0835993166786,24.5944102318232,25.3978993052148,25.6575367361375,24.6215977529199,25.6317244607191,28.8547794210229,29.1278282769475,28.7503919345855,28.6896873848573,28.4101110989028,27.9682379038199,"Swiss-Prot","sp|Q8JZN5|ACAD9_MOUSE","""Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Mus musculus GN=Acad9 PE=1 SV=2""",494,625,312,506.51,"260/509","51.08%","94.94%",9.07e-97,"""GO:0000166,GO:0003674,GO:0003824,GO:0003995,GO:0005488,GO:0005575,GO:0005634,GO:0005739,GO:0008150,GO:0008152,GO:0016491,GO:0016627,GO:0030425,GO:0036094,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0097159,GO:0097458,GO:1901265,GO:1901363""",0.456376948460233,0.0101883883006286,"0","SymEnriched"
"AIPGENE19317",4.42886566333117e-09,6.19098881023102e-08,-3.45815137950511,27.0366991787984,25.3579671076628,24.5707824356201,25.4206157293119,25.1610326282519,25.724214155136,25.6111288782924,29.4644002565063,29.0435940045163,29.2074626447982,28.4551284608606,28.2234249755508,28.2006388690735,"Swiss-Prot","sp|P31401|VATB_MANSE","V-type proton ATPase subunit B OS=Manduca sexta GN=VHA55 PE=2 SV=1",718,494,927.93,927.93,"445/490","90.82%","68.11%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016787,GO:0016817,GO:0016820,GO:0017076,GO:0019637,GO:0019693,GO:0022857,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033178,GO:0033180,GO:0034220,GO:0034641,GO:0035639,GO:0036094,GO:0042278,GO:0043167,GO:0043168,GO:0043234,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046483,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1902600""",0.690376127427395,2.04626261994669e-07,"0","SymEnriched"
"AIPGENE13276",3.18157298032512e-05,0.000127456917565464,-3.44756773003834,24.6839425563077,22.0339153777349,NA,22.427377310634,NA,22.6953995204776,NA,25.8938424409148,25.9193125017559,27.0511572730087,24.1932025211358,26.6073903864261,25.3338856746817,"Swiss-Prot","sp|Q9ESD7|DYSF_MOUSE","Dysferlin OS=Mus musculus GN=Dysf PE=1 SV=3",433,2090,233.03,320.83,"209/615","33.98%","94.00%",4.38e-65,"""GO:0001778,GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005543,GO:0005544,GO:0005575,GO:0005886,GO:0006906,GO:0006996,GO:0007009,GO:0008150,GO:0008289,GO:0009987,GO:0012506,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0030027,GO:0030315,GO:0030659,GO:0031090,GO:0031410,GO:0031982,GO:0042383,GO:0042995,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044801,GO:0044802,GO:0046872,GO:0048284,GO:0061024,GO:0061025,GO:0071840,GO:1902589""",NA,NA,"0","SymEnriched"
"AIPGENE22267",2.53399162008805e-08,2.56128076061207e-07,-3.43641414808727,29.7263898063992,28.2995304647048,27.3888928377673,27.515880351801,27.2729868316076,29.1060291407024,28.46577676755,31.6809145068493,31.3208564251071,31.3670931489925,30.9156041084632,31.9827873663337,31.4003257269109,"Swiss-Prot","sp|O64411|PAO_MAIZE","Polyamine oxidase OS=Zea mays GN=PAO PE=1 SV=1",444,500,249.21,249.21,"167/467","35.76%","96.40%",6.69e-75,"""GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009987,GO:0016491,GO:0016645,GO:0016647,GO:0034641,GO:0036094,GO:0042402,GO:0043167,GO:0043168,GO:0044106,GO:0044237,GO:0044699,GO:0044710,GO:0046592,GO:0048037,GO:0050660,GO:0050662,GO:0052893,GO:0052896,GO:0052897,GO:0052898,GO:0052900,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575""",1.38994570546107,5.05487553563035e-06,"0","SymEnriched"
"AIPGENE18533",2.19494154184769e-10,6.55489360451787e-09,-3.42087699403351,28.6292094705479,26.7344210173133,26.5719613056688,26.7959867787545,26.8963962615388,27.4817217492157,27.032138728696,30.2283208596472,29.9919938974035,30.3888075625766,30.9404192839481,30.2050795416424,30.2832666601703,"Swiss-Prot","sp|O13127|FLOT1_CARAU","Flotillin-1 OS=Carassius auratus GN=flot1 PE=1 SV=1",348,423,401.36,401.36,"208/418","49.76%","97.13%",3.76e-136,"""GO:0005575,GO:0005768,GO:0005886,GO:0005901,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045121""",0.321224670382436,0.0124373848784007,"0","SymEnriched"
"AIPGENE13469",1.68394789000446e-08,1.81719572990892e-07,-3.38957511527277,30.7051614444439,29.4019592980423,28.2016335731358,28.848770776878,28.2438763257803,30.0064001008876,29.3596032461213,32.5558974451191,32.2117952120558,32.374803416295,32.0120739387788,32.8262993384193,32.4188246618139,"Swiss-Prot","sp|Q9S3V1|VIOA_CHRVO","Probable L-tryptophan oxidase VioA OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) GN=vioA PE=1 SV=2",436,418,63.93,63.93,"56/250","22.40%","55.50%",9.66e-10,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016491,GO:0016999,GO:0017000,GO:0017144,GO:0044237,GO:0044249,GO:0044699,GO:0044710,GO:0055114""",2.91910276623181,2.79301503157721e-07,"0","SymEnriched"
"AIPGENE5658",4.15712621988119e-10,9.45541945825376e-09,-3.38371003095526,24.8518352011584,23.6166048968633,22.5699162660162,22.9135574033268,23.2426118741724,23.3980867062264,23.2191039674795,26.5843334051753,26.5003739575175,26.9353803965969,25.9866236144566,26.5450633452505,26.7103665808194,"Swiss-Prot","sp|P52825|CPT2_MOUSE","""Carnitine O-palmitoyltransferase 2, mitochondrial OS=Mus musculus GN=Cpt2 PE=1 SV=2""",672,658,714.53,714.53,"355/622","57.07%","91.82%",0,"""GO:0003674,GO:0003824,GO:0004095,GO:0005575,GO:0005634,GO:0005730,GO:0005739,GO:0005743,GO:0006082,GO:0006629,GO:0006631,GO:0006810,GO:0008150,GO:0008152,GO:0008374,GO:0009987,GO:0016020,GO:0016406,GO:0016409,GO:0016416,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0019866,GO:0031090,GO:0031966,GO:0032787,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0051234,GO:0071704""",0.645332588891821,0.000207889595522585,"0","SymEnriched"
"AIPGENE10905",1.19096336354346e-08,1.39725523187152e-07,-3.38271482421138,27.0253883030038,24.1797344195161,25.1050143702074,25.186631228581,25.789620251174,25.6833841866106,26.0598008892993,28.9119738026982,28.5559339819133,28.569846964421,29.2107097856518,28.3911318907845,28.6608778651879,"Swiss-Prot","sp|O15127|SCAM2_HUMAN","Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2",342,329,243.82,243.82,"140/337","41.54%","97.08%",4.85e-76,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005768,GO:0005794,GO:0006810,GO:0006892,GO:0008150,GO:0010008,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0030133,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0032588,GO:0043226,GO:0043227,GO:0043229,GO:0043230,GO:0043231,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045184,GO:0046907,GO:0048193,GO:0051234,GO:0051649,GO:0055038,GO:0065010,GO:0070062,GO:0071702,GO:0098588,GO:1902582""",0.469733092518817,0.0110917324175368,"4","SymEnriched"
"AIPGENE148",5.55288666807526e-06,2.87263507159484e-05,-3.34950422630419,24.7472290187025,23.7180840262299,NA,NA,23.8804407931513,21.3109988107977,22.0405823015012,26.3776586281669,26.0605953031933,26.0221588150392,26.0564485127908,26.0442894419061,25.961033554249,"Swiss-Prot","sp|Q5ZL74|VAMP7_CHICK","Vesicle-associated membrane protein 7 OS=Gallus gallus GN=VAMP7 PE=2 SV=1",226,220,280.03,280.03,"144/219","65.75%","96.90%",1.59e-93,"""GO:0000323,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002278,GO:0002283,GO:0002366,GO:0002376,GO:0005575,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0006810,GO:0006886,GO:0006887,GO:0006888,GO:0006892,GO:0006893,GO:0006906,GO:0006911,GO:0006996,GO:0007034,GO:0007041,GO:0008150,GO:0008333,GO:0009987,GO:0010008,GO:0010324,GO:0012506,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016482,GO:0017156,GO:0030054,GO:0030139,GO:0030658,GO:0030659,GO:0030666,GO:0030670,GO:0031090,GO:0031201,GO:0031410,GO:0031902,GO:0031982,GO:0031988,GO:0032386,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033157,GO:0036230,GO:0042119,GO:0042995,GO:0043001,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043299,GO:0043307,GO:0043308,GO:0043312,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044801,GO:0044802,GO:0045055,GO:0045177,GO:0045184,GO:0045202,GO:0045321,GO:0045335,GO:0046903,GO:0046907,GO:0048193,GO:0048284,GO:0048471,GO:0050789,GO:0050794,GO:0051049,GO:0051128,GO:0051223,GO:0051234,GO:0051649,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0070201,GO:0071702,GO:0071840,GO:0090002,GO:0090150,GO:0090313,GO:0097458,GO:0098588,GO:0098589,GO:1900483,GO:1902582,GO:1902589""",0.759968229988166,1.53969152904782e-07,"1","SymEnriched"
"AIPGENE28013",4.1736250272353e-10,9.45541945825376e-09,-3.34043958953224,25.8449576812771,24.3251552488971,24.3754865179298,24.3065500439803,23.7736710977629,24.4764244476604,23.7911399628353,27.4931026130725,26.9850163692124,27.5451054390505,27.9199891231276,27.2672468470419,27.8806044647543,"Swiss-Prot","sp|Q6PGV1|VA0D1_DANRE","V-type proton ATPase subunit d 1 OS=Danio rerio GN=atp6v0d1 PE=1 SV=1",357,350,607.45,607.45,"276/350","78.86%","98.04%",0,"""GO:0001947,GO:0002009,GO:0003143,GO:0003406,GO:0003674,GO:0005215,GO:0005575,GO:0005813,GO:0005815,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0006996,GO:0007389,GO:0008057,GO:0008150,GO:0008324,GO:0009653,GO:0009798,GO:0009888,GO:0009987,GO:0010035,GO:0010038,GO:0010927,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016020,GO:0016043,GO:0016050,GO:0022607,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030030,GO:0030031,GO:0032438,GO:0032501,GO:0032502,GO:0032991,GO:0033177,GO:0033179,GO:0034220,GO:0035239,GO:0035295,GO:0035675,GO:0039022,GO:0042221,GO:0042384,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0044782,GO:0046688,GO:0048468,GO:0048598,GO:0048646,GO:0048666,GO:0048729,GO:0048753,GO:0048856,GO:0048869,GO:0048935,GO:0050896,GO:0051234,GO:0055085,GO:0060041,GO:0060429,GO:0060562,GO:0070925,GO:0070986,GO:0071840,GO:0072176,GO:1902600,GO:1990267""",0.473688822478587,0.000847569393963921,"0","SymEnriched"
"AIPGENE2948",4.34091719041975e-08,3.96108693625802e-07,-3.31995419367915,27.6593955418937,26.0150763933571,25.7639606396194,25.4177109796058,25.4931127552129,26.610990285494,26.6956596170357,29.9260348855444,29.9416399794958,29.0451971780434,28.5778899995065,29.6948056034856,28.7306681863241,"Swiss-Prot","sp|Q5VYJ5|MALR1_HUMAN","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3",760,1473,186.42,520.72,"459/1679","27.34%","72.24%",1.6e-47,"""GO:0005575,GO:0016020,GO:0016021,GO:0044425""",1.36582668848349,5.45246020760614e-09,"0","SymEnriched"
"AIPGENE22527",5.24065994291922e-09,6.88622716499585e-08,-3.14630989329405,28.3118112478181,27.0192593562288,26.9204805536874,26.9773567553138,26.8377841092312,26.0243068142993,26.6527502182658,29.3657032945558,29.576053436819,29.5610647269519,30.5041672462387,29.933955207268,30.3688532549572,"Swiss-Prot","sp|Q9VQ62|NPC2_DROME","Protein NPC2 homolog OS=Drosophila melanogaster GN=Npc2a PE=1 SV=1",153,148,99.37,99.37,"55/145","37.93%","94.12%",3.12e-25,"""GO:0001530,GO:0003674,GO:0003823,GO:0005488,GO:0005539,GO:0005575,GO:0005576,GO:0005615,GO:0006629,GO:0006694,GO:0006810,GO:0006869,GO:0007165,GO:0007166,GO:0008037,GO:0008038,GO:0008039,GO:0008150,GO:0008152,GO:0008202,GO:0008289,GO:0008610,GO:0009058,GO:0009987,GO:0010817,GO:0015850,GO:0015918,GO:0030882,GO:0034754,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0042592,GO:0042834,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044421,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0044765,GO:0045455,GO:0045456,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051234,GO:0051716,GO:0055088,GO:0055092,GO:0061057,GO:0065007,GO:0065008,GO:0070891,GO:0071702,GO:0071704,GO:0097367,GO:1901360,GO:1901362,GO:1901576""",10.0155588411744,5.44610912683232e-40,"0","SymEnriched"
"AIPGENE25927",1.43823033368536e-10,4.7245866461564e-09,-3.13852439314217,28.1025037869608,26.6703159165644,26.553258189368,26.5242141864624,26.4401874584621,26.4390583754797,26.572415416002,30.0311648737415,29.3021512281514,29.2871306519121,29.9877655201535,29.7522693287009,29.6701142985322,"Swiss-Prot","sp|Q27433|MEC2_CAEEL","Mechanosensory protein 2 OS=Caenorhabditis elegans GN=mec-2 PE=1 SV=1",280,481,394.81,394.81,"204/270","75.56%","96.43%",6.47e-134,"""GO:0005575,GO:0007610,GO:0007638,GO:0008150,GO:0009605,GO:0009612,GO:0009628,GO:0016020,GO:0016021,GO:0031253,GO:0031256,GO:0032589,GO:0042995,GO:0043005,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0044699,GO:0044708,GO:0050896,GO:0097458""",NA,NA,"1","SymEnriched"
