Protein.ID	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity
AIPGENE14071	13561775	23496648	41666760	0	0	0	211427550	51849924	47106410	59618304	9987836	64264204
AIPGENE14078	0	0	0	0	0	0	8361499	5548921	2307993.8	9269636	2575882.5	0
AIPGENE14087	0	0	0	0	0	0	6467431.5	4632198	0	6007741.5	0	0
AIPGENE14095	0	0	0	0	0	0	184337060	151459860	105009210	162811820	218072350	134312620
AIPGENE14110	15009928	0	26556324	6435266.5	0	0	93503110	65263190	47203870	74566296	69325820	71626900
AIPGENE14114	0	0	0	0	0	0	33243856	34551188	35565390	21208854	32844116	29195444
AIPGENE14128	0	0	0	0	0	0	88422600	59184508	84119496	90753860	106942456	57927076
AIPGENE14134	0	0	0	0	0	0	0	0	0	0	5389656.5	0
AIPGENE14135	0	0	0	0	0	0	6689796.5	40713628	0	4068656.8	16270982	0
AIPGENE14140	74293480	98118110	186921100	39311600	23411758	35251000	25468468	32874462	16113616	15408824	27618456	5527762
AIPGENE14141	0	0	0	0	0	0	14094626	11768685	13583872	16702566	0	0
AIPGENE14222	0	0	0	0	0	0	3491629.2	0	0	0	0	0
AIPGENE14234	0	0	0	0	0	0	3044092.5	0	0	0	0	0
AIPGENE14240	0	0	0	0	0	0	4725576	0	0	2701632.8	0	0
AIPGENE14284	0	0	0	0	0	0	5590602.5	12436605	6421638.5	9213315	15906437	0
AIPGENE14286	0	0	0	0	0	0	4140693.5	0	8286943	7113540	8131084	0
AIPGENE14295	0	0	0	0	0	0	3036844.8	0	0	0	0	0
AIPGENE14299	0	0	0	0	0	0	19375294	0	2138310.8	0	0	0
AIPGENE14331	0	0	0	0	0	0	14316868	12961414	26422312	69416360	62876564	0
AIPGENE14343	0	0	0	0	0	0	3060090	0	0	0	0	0
AIPGENE14369	0	0	0	0	0	0	0	0	14643736	5361660	0	0
AIPGENE14372	0	0	0	0	0	0	0	0	0	0	9881241	0
AIPGENE14405	0	0	0	0	0	0	0	0	0	8632950	13398454	0
AIPGENE1441	0	0	0	0	0	0	83401576	75641720	95476270	92897750	112609250	73737770
AIPGENE14419	0	0	0	0	0	0	8250266	13006353	7598222	0	21643374	0
AIPGENE1445	0	0	0	0	0	0	0	3454924.5	1298360.2	0	3712880.2	0
AIPGENE14490	0	0	0	0	0	0	24015450	20613868	24915890	15800217	17835964	0
AIPGENE14510	0	0	0	0	0	0	0	0	0	0	1029338.06	0
AIPGENE14522	0	0	0	0	0	0	3403105.2	0	0	0	0	0
AIPGENE14536	0	0	0	0	0	0	24193186	18297272	28363382	23913304	70248856	0
AIPGENE14539	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14540	0	0	0	0	0	0	0	0	5150380.5	3702420	0	0
AIPGENE14567	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14575	0	0	0	0	0	0	54868576	60859852	43943176	58537444	88130520	15134401
AIPGENE1458	132536800	89904350	210528430	46599256	48437604	52324140	159651970	1097452500	179765540	172476210	275411460	152888220
AIPGENE14588	0	0	0	0	0	0	105716160	150454460	145439860	127550580	87365700	45092440
AIPGENE14594	0	0	0	0	0	0	11879646	0	0	4003633.5	2768990.5	12570786
AIPGENE146	0	0	0	0	0	0	7847825	0	3770857.2	0	0	0
AIPGENE14619	10212175	0	22542024	0	0	0	28457102	28069468	23636928	4705010.5	32133600	26230202
AIPGENE14622	0	0	0	0	0	0	15665602	7480437	34627150	13451626	13316173	0
AIPGENE14629	0	0	0	0	0	0	10010693	8951719	10473999	0	0	0
AIPGENE14646	0	0	0	0	0	0	0	19191890	20061222	14879879	9902206	0
AIPGENE14648	0	0	0	0	0	0	0	0	4485161.5	0	1803062.1	14807650
AIPGENE14678	15472053000	13818215000	28939158000	9296035000	15140988000	15855308000	5548254000	3774350000	5645193000	3468317400	6888179000	7662843000
AIPGENE14682	0	16946088	25551854	0	7800572	0	0	0	0	0	0	0
AIPGENE14688	41135544	36642710	55404216	15067705	21642570	27255540	17239820	0	0	4530614	2473832.5	0
AIPGENE14690	348852800	536061630	808722050	156495200	144442320	315380000	319585630	453278530	272878530	422235800	388545150	584514900
AIPGENE14693	0	15670661	16346431	0	0	0	114682776	51113532	93560630	98651330	88743730	39727870
AIPGENE14694	0	0	0	0	0	0	40046910	9919298	24405684	20162376	12380307	11922602
AIPGENE14706	0	12053064	0	0	0	0	4010223.5	0	2380557.2	0	6445076	0
AIPGENE14712	0	0	0	0	0	0	2506947.2	4777444.5	5688593	0	0	0
AIPGENE14779	0	0	0	0	0	0	0	0	6754666	6455245	6315313	0
AIPGENE1478	0	0	0	0	0	0	38578860	45755024	23968800	53380104	27771116	9835773
AIPGENE148	72674856	61164200	94674770	37358120	42236980	42383820	18777834	0	0	22687870	3616637.5	4109902.8
AIPGENE1480	0	0	20210556	0	27123374	0	140306340	130741860	150827820	197320660	168381950	164486460
AIPGENE14812	0	0	0	0	0	0	0	0	0	16518708	11586392	15924113
AIPGENE14820	0	0	0	0	0	0	0	0	0	5772857.5	6685106.5	0
AIPGENE14821	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14832	0	0	0	0	0	0	0	0	0	0	4037811.2	0
AIPGENE14833	12947997	13022862	17822404	9383548	3960262.8	13115628	0	0	0	2620825	0	0
AIPGENE14839	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE14840	0	0	0	0	0	0	116832860	168782900	137347650	143997390	163542000	112960430
AIPGENE1485	0	0	0	0	0	0	6261047	0	14190936	16463778	15646537	6039971
AIPGENE14926	0	0	0	0	0	0	12421023	299820640	220114800	211496700	172531550	245603040
AIPGENE14929	0	0	0	0	0	0	0	0	0	7453119.5	0	0
AIPGENE14937	0	0	0	0	0	0	0	0	0	0	50472696	0
AIPGENE14972	0	13105322	0	9752215	0	13431888	3771769.5	1322660.9	0	0	0	0
AIPGENE14985	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15006	0	19459786	22057290	9661015	10736687	12790478	0	6500251	0	5794324	3343781.5	9733472
AIPGENE15008	0	0	0	0	0	0	15765742	15151138	4312233.5	7955581	12162773	0
AIPGENE15012	0	0	0	0	0	0	3108827.5	0	3375818	5111055	0	0
AIPGENE15016	0	0	0	0	0	0	12511203	0	8375256	15484412	35717184	0
AIPGENE15017	0	0	0	0	0	0	14071856	9575102	8684619	1558003	0	0
AIPGENE15019	0	0	0	0	0	0	7375259.5	24872408	13448832	0	3263076.8	12192521
AIPGENE15023	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15026	0	0	0	0	0	0	0	0	0	5836598	0	0
AIPGENE15042	0	0	0	0	0	0	4769617.5	3683461.2	5776651	23956952	16951068	2878205.8
AIPGENE15050	0	0	0	0	0	0	7332008.5	14189522	0	10102042	3708877.2	0
AIPGENE15051	0	0	0	0	0	0	17622800	9513875	5940592	22219842	7701863	0
AIPGENE15056	0	0	0	0	0	0	13145574	5302132	18118992	35949116	43444420	16363518
AIPGENE15067	0	0	15156146	0	3306268	4757804	0	0	5806405	0	0	0
AIPGENE15071	0	0	20269380	0	0	0	0	0	0	0	0	0
AIPGENE15084	29634322	34608200	76681570	17339394	12836018	0	0	0	0	0	0	0
AIPGENE15087	0	0	0	0	0	0	9233978	9059104	6174633.5	0	0	0
AIPGENE15092	0	0	0	0	0	0	0	0	0	0	4355455.5	0
AIPGENE15096	0	0	0	0	0	0	8391335	0	0	0	0	0
AIPGENE15099	0	0	0	0	0	0	30503960	34740530	24017748	36871140	35353636	0
AIPGENE1510	0	0	5489406.5	0	0	0	203958420	211391310	280677470	260227340	241665900	265211340
AIPGENE15100	0	0	0	0	0	0	30923970	3181343.8	0	9026898	10440960	0
AIPGENE15101	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15107	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE1513	174784290	411788220	464021860	128137310	55219828	227678480	167673970	220237600	155684160	288793400	231460900	214954050
AIPGENE1514	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15148	17202552	19086212	29847874	17855356	13388049	18223756	24433008	19028326	16610663	18633974	26541956	30258588
AIPGENE15183	0	0	0	0	0	0	0	0	0	7021138.5	0	0
AIPGENE1519	0	9693992	0	3353298.8	0	0	68596280	33085828	66277664	80281870	110051870	35125360
AIPGENE1522	0	0	0	0	0	0	6837975	0	0	6813656.5	0	0
AIPGENE15226	0	0	0	0	0	0	61468050	47779980	34996150	87827544	52316984	33147200
AIPGENE1525	0	0	0	0	0	0	14856937	13905632	11511301	15453154	36433816	5885468
AIPGENE15264	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15267	107632600	141018000	238954160	70839040	30597816	66786776	1168165900	946307900	872068400	991904600	958396160	619863740
AIPGENE1527	0	0	0	0	0	0	2606964.2	0	2488497	2677395.8	0	0
AIPGENE15280	0	0	0	0	0	0	19121020	25748248	27604812	41787908	42449628	17621560
AIPGENE15292	0	0	0	0	0	0	9193253	9545828	11321816	7491103.5	6974062	0
AIPGENE153	0	0	0	0	0	0	20197142	14178466	16472374	19978778	17608874	6374112.5
AIPGENE15313	0	0	0	0	0	0	0	0	0	9668014	6579804	0
AIPGENE15325	0	0	0	0	0	0	2372279.8	0	0	0	0	0
AIPGENE15331	0	0	0	0	0	0	14147097	21838776	27043746	34839550	27226468	6424067.5
AIPGENE1535	0	0	40643796	0	9265682	12547938	0	0	5086823	0	0	0
AIPGENE15399	0	0	16861326	0	0	0	12899636	15667059	8062793	26937074	15563364	13310195
AIPGENE15438	0	0	0	0	0	0	102551120	53608736	81385190	138245010	133764050	101588880
AIPGENE15441	0	0	0	0	0	0	0	0	5842756.5	0	0	0
AIPGENE15443	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15450	0	0	0	0	0	0	5900798	1308279	7561760	0	0	0
AIPGENE15455	36544200	54198348	103354820	23506224	26356424	19867866	201515790	102718030	104143140	71908900	78301930	51029840
AIPGENE15459	0	0	0	0	0	0	31592332	44414988	27765800	33559004	24488512	39166950
AIPGENE15462	0	0	0	0	0	0	5599595.5	11940753	6576129.5	0	8686779	5398577
AIPGENE15464	0	0	6331366.5	0	0	0	51091464	19768668	29355280	34805250	42580296	27124204
AIPGENE15468	0	0	0	0	0	0	9158856	0	0	0	0	0
AIPGENE15474	0	0	0	0	0	0	7226660	0	0	9387992	14107403	0
AIPGENE15482	0	0	0	0	0	0	33670860	30015864	28889748	49871316	45751110	0
AIPGENE15489	0	0	0	0	0	0	4268396.5	8055160	9593169	6048558.5	6697932	0
AIPGENE1549	0	0	0	0	0	0	21773460	27299350	12709229	16719212	31034960	0
AIPGENE15495	25123864	28229348	47816250	10406222	0	16549758	436734800	555015940	392664830	392490370	433690200	279368300
AIPGENE15498	85332700	110909784	277353660	26001428	55564100	53216016	481037980	411694050	425943260	410426100	502036100	535881280
AIPGENE15513	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15520	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15529	0	0	0	0	0	0	0	0	0	0	8192283.5	0
AIPGENE15613	0	0	0	0	0	0	0	0	3572242.8	0	0	0
AIPGENE15631	16996198	0	0	0	11290041	14183778	3224264.5	0	7535405	0	14409684	0
AIPGENE15656	0	0	0	0	0	0	9153388	0	3313091.2	0	0	0
AIPGENE15660	0	10938861	50516600	0	0	0	1957989200	2314072300	2157844500	1947304200	1581238300	1637531300
AIPGENE15662	397412640	356700930	531808500	190882430	319921800	287669660	273502720	309922370	311216420	309103680	492501440	443775870
AIPGENE15664	0	0	0	0	0	0	43569716	43726336	56522412	63310200	51177310	39518104
AIPGENE15697	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE157	0	0	0	0	0	0	118962580	80997200	82771060	90593930	95935930	61974384
AIPGENE15700	0	0	0	0	0	0	0	0	0	4495033	5162473.5	0
AIPGENE1571	28420612	35743856	28974622	10627945	5761657	18124782	152217090	218566200	185918800	178757230	212878430	135429180
AIPGENE15737	27935382	25242084	70650130	16728446	3064295.8	0	64697344	79371860	102004800	81003030	57874960	69289940
AIPGENE15738	0	0	0	0	0	0	0	2535269.8	0	0	5498626	0
AIPGENE15745	0	0	0	0	0	0	420908260	406568220	420832260	467390270	291666720	387317020
AIPGENE15748	262795150	204977630	211545310	354086560	127606370	177945120	30536018	10533244	20119978	15547557	16781824	24859142
AIPGENE15752	0	0	0	0	0	0	10858001	6608995	0	0	0	0
AIPGENE15765	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15767	0	0	0	0	0	0	0	0	0	6340028.5	0	0
AIPGENE15769	0	0	0	0	0	0	119581976	21934888	95249230	103776880	119499140	103273760
AIPGENE15776	68313190	10810482	0	0	10314418	24607288	8875665	7544110	92920210	4984846	6085364	0
AIPGENE15799	266574670	224201260	437321540	130785630	238654530	130255920	464056580	540346430	423840500	317766340	651761400	451103500
AIPGENE15804	0	0	0	0	0	0	0	0	2812965.8	0	0	0
AIPGENE15806	0	0	0	0	0	0	0	2628637	15926666	20073980	8822114	6946198.5
AIPGENE15812	0	0	0	0	0	0	42534490	24626428	41635416	79405950	56611530	3818658
AIPGENE15816	44110892	12134106	36049030	14256694	8811303	9700267	251478900	146543120	166159120	127684904	173878130	167992690
AIPGENE1583	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15916	0	0	0	0	0	0	18633912	966534.75	17072708	44619856	0	9595590
AIPGENE15918	0	0	0	0	0	0	16283769	12862059	8797938	4867047	0	0
AIPGENE15944	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15955	0	0	0	0	0	0	57306416	43228844	76124830	75385850	51238650	40213160
AIPGENE15968	0	0	0	0	0	0	0	0	0	0	1128783.4	0
AIPGENE15972	2335933	0	11640258	0	0	0	37932556	18462784	39087876	20650826	11560502	21249156
AIPGENE15976	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE15993	0	0	0	0	0	0	25292000	7735234	23102520	26982126	27799968	17779308
AIPGENE16000	0	0	0	0	0	0	5727511	8612940	6082044	0	20158468	0
AIPGENE16005	14691934	28304714	41569908	0	0	5931056.5	450174850	259098260	257253400	181386430	180805860	227026060
AIPGENE16016	0	0	0	0	0	0	0	0	9877330	0	0	0
AIPGENE16026	0	0	0	0	0	0	5210667	7399851.5	0	6960578.5	0	0
AIPGENE16033	0	0	0	0	0	0	10927185	0	0	6483073	0	0
AIPGENE16035	0	0	0	0	0	0	0	4796104.5	0	0	0	0
AIPGENE1605	49263390	33732332	48859690	32439160	42186190	27867742	0	0	8413259	4788088	20204936	0
AIPGENE16052	0	0	0	0	0	0	0	0	6400188.5	4206907	0	0
AIPGENE16057	24527510	0	63061390	0	0	0	20084158	21944036	17499050	13800522	10974552	0
AIPGENE16058	0	0	0	0	0	0	0	6801428	8483871	6987144.5	12287463	0
AIPGENE16076	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16077	0	0	0	0	0	0	2282549.5	0	0	0	6228067	0
AIPGENE16087	0	0	0	0	0	0	0	0	0	0	4712099	0
AIPGENE1610	0	0	0	0	0	0	20024460	11671002	17323352	30111364	16333216	6174523
AIPGENE16106	0	0	0	0	0	0	1572133600	1898804200	1118042800	1329429600	1206335100	1576152700
AIPGENE16110	0	0	0	0	0	0	0	2953720.5	0	18912132	11994007	0
AIPGENE16117	0	0	0	0	0	0	11665896	13894130	11931452	40020584	12635838	17929178
AIPGENE16120	0	0	0	0	0	0	4684858.5	6670844.5	5393588	0	0	0
AIPGENE16130	12807205	13141172	19982856	0	4608919	0	164777820	229733260	175082610	219138510	150541920	139918980
AIPGENE16132	0	0	0	0	0	0	0	0	0	0	7427642	0
AIPGENE16145	0	0	0	0	0	0	0	0	7320242	0	0	0
AIPGENE16156	0	0	0	0	0	0	7450482	9391334	8288487.5	5644414	5935495.5	7718896
AIPGENE16159	127314824	58489210	217486190	20404614	38354708	20142636	9501168	0	14561865	15811973	24860074	13787869
AIPGENE16177	0	0	0	0	0	0	8513547	15199748	9915363	12574664	25444404	8840132
AIPGENE16183	15924783	11059469	44088480	0	5832242	10554288	0	0	0	0	0	0
AIPGENE16210	0	0	0	0	0	0	0	21310396	65705148	40401676	42587910	83981970
AIPGENE16212	0	0	0	0	0	0	12979067	8833873	13561502	3754979.2	7019657.5	7465892
AIPGENE16218	0	0	0	0	0	0	0	0	5841915.5	0	3277422.5	0
AIPGENE16230	26891256	41581436	108388610	20017630	10131861	9659416	656449150	614610000	566078200	615656960	693345700	471714080
AIPGENE16238	0	0	0	0	0	0	3996140	0	10082350	13372171	11012138	0
AIPGENE16273	0	0	0	0	0	0	9058481	10072389	15028796	8638161	10663098	0
AIPGENE16275	0	0	0	0	0	0	4413231	0	3605359	3092120	9586950	4373524.5
AIPGENE1628	0	0	0	0	0	0	6422602	3698470	0	8430614	0	0
AIPGENE16281	0	0	0	0	0	0	13675990	13195384	13130430	13001994	10260582	4263789.5
AIPGENE16284	24188204	26003044	24941026	0	2675676.8	0	0	0	0	0	0	0
AIPGENE16290	0	0	0	0	0	0	2683941.2	0	0	0	0	0
AIPGENE16301	0	0	0	0	0	0	0	8149703.5	5385307	12002432	0	0
AIPGENE16319	44907116	21292622	37510276	0	35617810	9063292	0	0	0	0	0	0
AIPGENE16346	0	0	0	0	0	0	104371416	23137972	17965886	32007656	141500930	16521488
AIPGENE16365	0	0	0	0	0	0	0	0	0	0	6999623	0
AIPGENE16369	0	0	0	0	0	0	11106642	4545955.5	2618950	6494033.5	4399329.5	0
AIPGENE16376	0	0	0	0	0	0	3817368.5	0	0	3015310.8	0	0
AIPGENE16377	0	0	0	0	0	0	8430968	0	9218825	0	9348162	0
AIPGENE16379	0	0	0	0	0	0	13423308	5565620	9355034	0	8852193	928185.7
AIPGENE16380	0	0	0	0	0	0	5593737	19821716	5772246.5	23491742	12159393	9324723
AIPGENE16386	33973800	34780804	89065830	27924190	30904120	23520964	0	0	0	0	0	0
AIPGENE16412	0	0	0	0	0	0	309888220	198502450	145405000	89172620	121898110	164256640
AIPGENE16414	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16421	0	0	0	0	0	0	2874337.5	4673040.5	0	6335532	0	0
AIPGENE16434	0	0	0	0	0	0	2874031	0	0	0	0	0
AIPGENE16435	0	459398270	0	0	269549250	418358270	1022513100	917940540	1225111900	859570600	62587116	1061108350
AIPGENE16438	20428772	20621914	31877654	12454556	11551868	14097776	0	0	0	0	0	0
AIPGENE16461	0	0	18320490	0	0	0	398962800	390366820	604425900	612511300	771000960	665390600
AIPGENE16463	0	14666793	0	0	0	0	52456040	13175228	85974710	46311424	56431190	0
AIPGENE16477	0	35823284	0	0	0	0	120683150	78287850	93633230	67715490	125470450	127290270
AIPGENE16479	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16480	0	0	0	0	0	0	0	0	4464426.5	0	0	0
AIPGENE16517	12550464	0	0	0	2698208.5	0	5309039	0	6140160	0	3282960.5	2981834.5
AIPGENE16527	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16537	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16544	63960310	100171020	229790110	32174492	50319772	42134172	685675500	536470700	542677250	557598000	689945300	504182980
AIPGENE16583	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16589	0	0	0	0	0	0	2319492.2	2978959.2	1656664.2	1665395.9	0	0
AIPGENE1662	609103600	382610270	455721120	437706140	387747300	420987970	902479170	389928580	472986700	292058880	462616480	538435840
AIPGENE16636	0	0	0	0	0	0	0	3925774.8	2863335.5	0	4574935	0
AIPGENE16656	0	0	0	0	20659124	0	14956474	12400615	0	7889415	0	18728058
AIPGENE16659	0	0	0	0	0	0	0	0	12004853	0	0	0
AIPGENE16667	0	16360850	16292500	5587388	6325689	0	0	4677777	3256625.8	4330326.5	4216478.5	0
AIPGENE16685	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE16727	0	0	0	0	0	0	1376039.4	0	0	0	0	0
AIPGENE16734	0	0	0	0	0	0	6685305	6539440	6334788.5	6813719.5	5149312.5	0
AIPGENE16738	0	0	0	0	0	0	157329820	144757580	190422990	152855500	138525040	62353516
AIPGENE16745	0	0	0	0	0	0	19761758	11954636	32593360	35387910	25757304	22311860
AIPGENE16749	0	0	0	0	0	0	141734380	199965980	162778640	179604450	116971490	103020216
AIPGENE16750	0	0	26446918	0	0	0	23358742	16574921	23575428	20506130	28304900	42612384
AIPGENE16795	2819396600	2633182000	3468605700	2015594500	1675010600	3165793000	634042700	283199580	503439680	445516700	376863170	719528060
AIPGENE16819	0	0	0	0	0	0	37266440	34464428	34089652	56570730	27159672	35391892
AIPGENE16826	16274664	38789800	86792190	9651183	0	0	72406380	84850800	57477828	86024260	130410456	48061724
AIPGENE16840	0	0	0	0	0	0	5147835	0	7212195.5	7045284	0	0
AIPGENE16842	0	0	17044070	0	0	0	34433904	59915468	57446292	61283892	73329710	36176748
AIPGENE16846	0	0	0	0	0	0	11390980	10410785	16588506	10863334	11172119	0
AIPGENE16849	21363916	45896770	45544960	27519104	12190822	27120316	22617558	28522596	25687742	56461600	29417216	33496674
AIPGENE16853	17114790	1670393.2	0	0	0	0	1181449500	2254987300	2332800300	1436039800	1153926300	941589440
AIPGENE16857	0	0	0	0	0	0	51574184	23424836	26562800	25681138	28789956	14075153
AIPGENE16868	64722270	182871490	81037350	0	0	18321424	80927860	45427110	33262752	21210132	20986908	13776144
AIPGENE16881	0	0	0	0	0	0	4545975.5	0	0	10929717	2912212.2	5185153.5
AIPGENE16886	0	0	0	0	0	0	130334216	144979090	146408780	158948430	123536720	126230740
AIPGENE16894	0	0	0	0	0	0	25163656	104493150	83874660	124420696	24746236	7151068
AIPGENE16906	0	0	0	0	0	0	70671130	137861810	78021920	92255980	69019680	100307850
AIPGENE16910	0	0	0	0	0	0	79832330	74495016	57494908	85799950	74690100	27795326
AIPGENE16912	0	0	0	0	0	0	3951153	0	0	0	0	0
AIPGENE16918	0	0	0	0	0	0	0	0	17428416	0	11545359	0
AIPGENE16921	0	0	0	0	0	0	0	8546864	5902972	6952183	6593052	0
AIPGENE16922	0	0	0	0	0	0	38710830	71373384	50208456	70388250	55868530	59211310
AIPGENE16926	0	0	0	0	0	0	70270010	67864770	86583820	83111550	67270340	29049172
AIPGENE16941	0	0	0	0	0	0	5045664	20047860	5758571.5	14054298	43210764	25349768
AIPGENE16946	11538578	8285886	21056716	0	0	13655853	0	0	0	0	0	0
AIPGENE16948	0	0	0	0	0	0	4111310	5119476	7502350	0	6659923	0
AIPGENE16958	0	0	0	0	0	0	7000501	2886931	2180768	1648564.1	0	0
AIPGENE16981	0	0	0	0	0	0	197686200	215905380	194198160	120363020	143808110	64474756
AIPGENE16996	0	0	0	0	0	0	8323533	0	0	0	0	0
AIPGENE17011	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17021	0	0	18509766	0	0	0	64629136	57017596	61893700	89358690	96672810	52921360
AIPGENE17030	0	0	0	0	0	0	6023837.5	0	0	9871984	3339337.8	4528259
AIPGENE17046	0	0	0	0	2423955.2	0	9391480	1987158.5	18873114	11565065	5726510.5	0
AIPGENE1706	0	0	0	0	0	0	7209970	8171492.5	0	0	0	0
AIPGENE17072	0	0	0	0	0	0	3388167	0	6227030	3116488	3959388	0
AIPGENE17074	0	0	0	0	0	0	1639893.5	0	0	0	0	0
AIPGENE17078	0	0	0	0	0	0	3088842.8	2015268.8	4268750	0	5270994.5	0
AIPGENE17083	0	0	0	0	0	0	0	0	0	0	11587966	8354705
AIPGENE17102	7393852	12292417	10477240	0	0	5786257	669894660	558360200	634046600	619871500	596911300	407631170
AIPGENE17103	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17107	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17120	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17124	0	0	0	0	0	0	6094440	16347475	20156164	15874070	25582982	17610646
AIPGENE17128	0	0	0	0	0	0	1931743.5	0	4553794	0	0	0
AIPGENE17135	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17139	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17142	0	0	0	0	0	0	4565238	9612336	5992867.5	4624242	9792102	0
AIPGENE17152	0	0	0	0	0	0	8800848	0	7075504	0	0	8868499
AIPGENE17156	10358317	40183420	20198102	0	9173441	25962644	0	0	0	0	0	0
AIPGENE1716	0	0	0	0	0	0	18451464	10156679	16201178	2780785	8920873	0
AIPGENE17161	0	0	0	0	0	0	27582442	23362880	27908922	18502166	11962513	13848104
AIPGENE17172	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17178	0	0	42199044	0	0	0	0	0	0	0	0	0
AIPGENE17186	26053492	25291708	106946580	4764937.5	0	16546935	339055740	248690350	271975900	283295940	255915800	242121870
AIPGENE1719	0	0	0	0	0	0	8307023	4131412	2608607.8	4106783.2	0	0
AIPGENE17193	0	0	0	0	0	0	0	2876853.5	5380266.5	9429872	5955222.5	0
AIPGENE172	0	0	0	0	0	0	29996880	31699994	31108928	24425460	21251568	0
AIPGENE17227	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17229	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17258	111800930	86212460	158239360	62714304	80140136	99076696	20699240	30593530	33770184	22984648	28422136	26867934
AIPGENE17260	365995970	315022050	516767580	193996800	277487520	357239780	126129050	184844420	139157310	116820760	192159000	141949740
AIPGENE17279	0	0	0	0	0	0	0	0	0	0	3986763.5	0
AIPGENE17316	63526060	75878990	181668420	54826616	96065610	71253540	728100600	501868200	617790140	650782900	854907650	642051260
AIPGENE17334	0	0	0	0	0	0	1919665	1791211	1266351	0	0	0
AIPGENE17335	0	0	0	0	0	0	42557772	40040350	65191070	72277700	37036796	21637262
AIPGENE17336	0	0	0	0	0	0	53090924	28236854	50848136	45853040	61604936	38042910
AIPGENE17353	0	0	0	0	0	0	0	0	2909084.8	5938942.5	0	0
AIPGENE17372	0	0	18444426	0	0	0	31844686	26307996	18351348	24567716	19227282	9087223
AIPGENE17374	0	0	0	0	0	0	3990391.2	0	0	1893215.8	0	0
AIPGENE1741	0	0	0	0	0	0	27983122	717989.3	23730896	17797866	13330444	0
AIPGENE17419	0	0	0	0	0	0	5081983.5	0	0	0	0	0
AIPGENE17435	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17444	21999208	0	66336776	6365456.5	9361431	0	0	0	0	0	0	0
AIPGENE17447	0	0	0	0	0	0	0	0	8283809	0	0	0
AIPGENE17453	0	195810830	0	0	143664500	103589370	0	0	0	0	8281969.5	0
AIPGENE17457	0	0	0	0	0	0	48277416	17639276	38818372	26105432	13385537	9450099
AIPGENE17478	0	0	0	0	0	0	60504700	38803860	74146120	21198600	63861884	34265660
AIPGENE1751	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17513	190217020	148798720	310345630	55289520	123579960	116813016	27045920	0	10392694	0	28942564	0
AIPGENE17545	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17546	37020504	23057140	61862800	24617382	14833874	19188360	5977999	0	0	0	3545750.5	0
AIPGENE17547	0	0	0	0	0	0	30395860	8749084	20846964	7631508	34206190	0
AIPGENE17555	0	0	0	0	0	0	11592274	13792963	17418614	21110570	4060056	12282628
AIPGENE1756	0	0	0	0	0	0	73018220	74221576	79360820	22762686	33416950	21875748
AIPGENE17587	0	0	0	0	0	0	207880830	118943400	162952430	220906540	182359310	122724490
AIPGENE17590	0	0	0	0	0	0	6836741.5	0	22052672	21675196	2620597.2	1501258.1
AIPGENE17591	333415360	525317630	654410400	109727290	98001704	408102940	3200003000	2948580000	2817828600	2651807500	2971531800	3060921300
