Protein.ID	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity
AIPGENE10546	3381741.5	NA	NA	4991311.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE10560	15105149	18593490	12035530	8252064	7759218.5	15299885	NA	NA	NA	NA	NA	NA
AIPGENE10564	32455586	14712972	23343250	46691868	34255528	26847776	51147408	61555356	74660272	30206896	43130940	25868802
AIPGENE10586	73281080	77414792	72443336	76606992	45708124	45469312	NA	NA	NA	NA	NA	NA
AIPGENE10587	1258078980	1092828420	907660350	1400395650	1016454340	973790340	43438192	18949838	88655840	23990276	21597474	20579422
AIPGENE10606	278762432	176027488	206390304	218188560	168138272	162306944	16450700	18675038	NA	7336348.5	7159593.5	14584817
AIPGENE10618	1880986240	2116823550	1589124740	1895295100	1604190210	1520630020	5700823	7879501.5	39433112	NA	NA	NA
AIPGENE10619	11681071	3350723.5	2870290.2	3081462	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE10623	69179696	65307016	68659408	77357936	53463032	73471152	NA	NA	NA	NA	NA	NA
AIPGENE10649	4591504	5866137	9679319	NA	10294076	NA	NA	NA	NA	NA	NA	NA
AIPGENE10659	1197020160	1060212740	1097117440	1306648960	1327765120	791162620	9609478	29827496	49790604	NA	7840759.5	9225229
AIPGENE10679	7842252	NA	12827218	9922292	7124692	5012256.5	NA	NA	NA	NA	NA	NA
AIPGENE10708	NA	NA	NA	6585330.5	9252972	7623544.5	NA	8403190	NA	NA	NA	NA
AIPGENE10716	50281204	39672312	30309062	20315356	12786624	NA	13204581	47360120	78910608	6595762.5	14466495	26690380
AIPGENE10764	92569568	93743584	98293808	124828192	323322656	80982184	15095792	NA	21372160	NA	NA	NA
AIPGENE10773	26715894	24762768	21446482	8253658	20802770	8250884	NA	NA	NA	NA	NA	NA
AIPGENE1080	73976624	58732568	92789208	85068376	91959528	64625468	10105700	7407797	14803274	NA	11850514	15246338
AIPGENE10885	29697308	27049510	15811225	22676286	NA	17332626	NA	NA	NA	NA	NA	NA
AIPGENE10893	NA	NA	NA	NA	NA	NA	166131632	110372016	213457424	68227296	80639136	100721760
AIPGENE10895	NA	NA	NA	NA	7321503.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE10899	40213128	18341776	15580537	16237178	8062671	5379715.5	NA	NA	NA	NA	NA	NA
AIPGENE10905	41398116	70056352	76492400	125121112	111715408	103970128	178110192	148767104	236484256	151215632	93772640	110344832
AIPGENE10921	NA	5492054	7041646.5	7799954.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE1093	20439004	19598828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE10935	8143421	NA	15485878	3195132	6573168	NA	NA	NA	NA	NA	NA	NA
AIPGENE10940	2660025.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE10966	44532212	54883300	57040992	61948956	47561032	37751176	NA	NA	NA	NA	NA	NA
AIPGENE10967	4473004	NA	5666313	7092935.5	8065282	NA	NA	NA	NA	NA	NA	NA
AIPGENE10977	NA	NA	NA	6783640.5	6329074.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE10991	28684820	27092484	25754782	25580654	22228960	11659690	NA	NA	NA	NA	NA	NA
AIPGENE11011	NA	NA	8246333.5	NA	4756170	NA	NA	NA	NA	NA	NA	NA
AIPGENE11057	38032856	26667768	48925336	28634128	39819664	38488384	16463582	17918080	58117448	17067644	13432855	NA
AIPGENE11091	23347980	11706765	42275192	35379440	62714064	12791090	NA	NA	NA	NA	NA	NA
AIPGENE11099	NA	NA	NA	5345726.5	4655029	NA	NA	NA	35533752	NA	1808853.1	NA
AIPGENE11123	197722288	172998624	228906704	148583488	200486288	164984000	416232224	331895136	447037408	330497984	294915104	335934784
AIPGENE11167	194246096	192875232	206936368	240663152	184386240	87126272	NA	NA	25210886	NA	NA	NA
AIPGENE11186	24186252	21594302	23976474	26977136	24596704	16277696	NA	NA	NA	NA	NA	NA
AIPGENE11193	13999011	15758088	24957244	11892364	20693950	NA	NA	NA	NA	NA	NA	NA
AIPGENE11223	2647414.5	NA	NA	NA	1894873.6	NA	NA	NA	NA	NA	NA	NA
AIPGENE11225	35091336	21981470	18110002	52440996	63327868	21769652	NA	17246530	16864586	NA	NA	6281187
AIPGENE11237	29537620	3716120.8	25413020	20419210	NA	NA	NA	3705774.8	NA	NA	NA	NA
AIPGENE1127	NA	NA	NA	7599947	38208792	NA	NA	NA	NA	NA	NA	NA
AIPGENE11276	139358064	176401808	68588280	17943598	80557400	88166832	NA	NA	NA	NA	NA	NA
AIPGENE11286	295196448	323598912	152157728	62633824	91588000	101626936	NA	15364498	NA	NA	NA	NA
AIPGENE11306	21521716	21560194	17281162	12949500	20083592	5537959.5	NA	NA	NA	NA	NA	NA
AIPGENE11311	26939904	24118798	28874694	29357572	30083810	NA	NA	NA	NA	NA	NA	NA
AIPGENE11341	16659534	16835574	10847613	31753514	17391912	NA	NA	16390559	NA	NA	NA	NA
AIPGENE11352	4398595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11356	9375446	5938034.5	6050941.5	7943311	NA	NA	NA	21705134	34854800	NA	NA	NA
AIPGENE11368	NA	NA	NA	NA	NA	NA	NA	12800889	23592386	6468903	2689595.8	7934628
AIPGENE11410	NA	NA	NA	11387228	NA	NA	NA	5172213	NA	NA	NA	NA
AIPGENE11420	163680720	207714816	225310144	274786816	156372256	166623808	14624402	23044686	80193912	NA	NA	NA
AIPGENE11421	360751904	250186336	292288480	392160160	297222336	77890616	6640048	4402160.5	22971946	8068895	NA	NA
AIPGENE1143	5560761.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11436	5856904	NA	8627225	12691008	7614013	NA	16186227	NA	NA	21480008	12149179	10002970
AIPGENE11440	37599880	23813712	17486986	35547624	11643109	14630348	NA	NA	NA	NA	NA	NA
AIPGENE11497	24184196	28963080	34436912	15611471	21548454	39815676	9959396	14359954	22142148	NA	NA	NA
AIPGENE11506	46526712	64279496	76263280	64013720	47793984	49976760	7193797	NA	15987869	NA	NA	NA
AIPGENE11531	NA	NA	NA	NA	4262144.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE11540	47414832	50007108	112384768	48016804	48207484	34427120	NA	12471038	16060717	NA	NA	NA
AIPGENE11551	9163690	1741244.9	5086278.5	6702058.5	5714044	NA	22038580	28325012	10180306	11803476	9038279	14800022
AIPGENE11562	2663669.8	2728401.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11563	233156352	175420192	198548480	203148288	177418368	142280384	NA	NA	12967752	NA	NA	NA
AIPGENE11578	42620580	21920048	24454836	21619928	15400083	17818040	NA	NA	NA	NA	NA	NA
AIPGENE1158	2985389.5	NA	1738812.4	NA	1696923.6	NA	NA	NA	NA	NA	NA	NA
AIPGENE11583	63782356	37556076	62912108	83497992	105288584	63165304	NA	NA	NA	NA	NA	NA
AIPGENE11590	11515666	18647716	27974872	26039820	33046740	16067885	NA	NA	NA	NA	NA	NA
AIPGENE11593	43312196	28358304	38264920	30875696	38350124	34580752	22866248	NA	32110026	7552237	5628072.5	11687710
AIPGENE1160	251345376	242848864	256196480	325649440	145691888	207753120	NA	NA	20221394	NA	NA	NA
AIPGENE11602	3871271.8	NA	2375898.2	1293758.5	NA	4267769	NA	NA	NA	NA	NA	NA
AIPGENE11605	3467041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11610	55378004	50233856	29458992	85430680	50357772	22701254	NA	NA	NA	NA	NA	NA
AIPGENE11614	6187488.5	4419079	8698217	6154671.5	4100206.5	NA	9476642	NA	NA	NA	NA	2999883.8
AIPGENE11620	7818318.5	NA	4081843.5	NA	8943288	NA	NA	NA	NA	NA	NA	NA
AIPGENE11621	4128092.2	NA	2759152	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11623	6740763	NA	NA	7720095	8050573.5	8743358	NA	NA	NA	NA	NA	NA
AIPGENE11626	7850794.5	NA	6740259	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11629	NA	NA	NA	NA	NA	NA	40778376	17289062	52289660	18283216	13570134	22527226
AIPGENE1163	NA	NA	7951846.5	5055715.5	3201114.2	NA	NA	NA	NA	NA	NA	NA
AIPGENE11638	9187562	23461552	19157784	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11641	18679112	NA	4331241.5	65406892	33005920	10505987	NA	NA	NA	NA	NA	NA
AIPGENE11679	2733413.8	NA	2237329.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11684	8020419100	8166408200	7321139200	6544717800	6463801900	6476603400	23857650	53590944	109086072	NA	NA	NA
AIPGENE11699	3386471	NA	4708834	5279571.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11701	1569083140	1585317760	2449307390	1928736260	1965265920	1701954180	116009232	151963008	262267104	277159040	105166280	196070704
AIPGENE11714	50958192	16597331	52234272	53904044	74748544	28075700	70592536	30251276	64609728	6347656.5	28794396	NA
AIPGENE11718	22967812	15303369	16813176	37590168	35349484	19399874	NA	NA	19121942	NA	6177891	NA
AIPGENE11731	NA	NA	NA	NA	7927500.5	3431037	NA	NA	NA	NA	NA	NA
AIPGENE11735	3119470.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11736	NA	NA	NA	2346042	NA	NA	NA	12035168	NA	NA	NA	NA
AIPGENE11752	NA	NA	NA	NA	NA	NA	NA	13385209	24306962	NA	NA	NA
AIPGENE11754	NA	10483714	NA	NA	NA	NA	NA	19597000	22151470	NA	NA	NA
AIPGENE11758	NA	NA	NA	NA	NA	NA	27305028	21899842	49179704	10800780	1614552.2	NA
AIPGENE11763	4935321	NA	NA	14480780	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11779	4398941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11785	NA	NA	NA	6732185.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE11786	5229815.5	NA	5410969.5	8296780	6021005	NA	NA	NA	NA	NA	NA	NA
AIPGENE11792	36588548	33282898	47317472	83266896	11932638	29164782	NA	NA	NA	NA	NA	NA
AIPGENE11799	NA	5844196.5	5655817	NA	7331713.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE11800	11542698	5714838	18030198	11278293	19792222	NA	NA	NA	NA	NA	NA	NA
AIPGENE11806	NA	NA	NA	9707011	7697216.5	16053377	NA	13586861	NA	NA	NA	NA
AIPGENE11828	115300456	93054528	123763472	120599224	118170856	61102272	NA	17389572	16813184	NA	NA	NA
AIPGENE11855	NA	NA	NA	NA	NA	217619952	NA	NA	NA	NA	NA	NA
AIPGENE11868	NA	NA	NA	NA	1741798.2	NA	NA	NA	NA	NA	NA	NA
AIPGENE11873	121702736	99628736	63304888	87753992	144557744	38493472	NA	NA	NA	NA	NA	NA
AIPGENE11899	82239456	47172104	72439648	57199824	95687384	11607930	NA	11545937	44570144	NA	5025351	NA
AIPGENE11908	18336564	17684400	15345587	15976672	24837472	16181290	NA	NA	NA	NA	NA	NA
AIPGENE11940	20089272	20407652	23911846	27804308	19097796	20496188	19579096	19446208	32893836	15392611	10600148	17618374
AIPGENE11954	NA	NA	8742277	NA	8974626	6555826.5	NA	NA	NA	NA	NA	NA
AIPGENE1198	136723392	107775624	129233816	123477264	163639424	140143600	19930784	17370512	68714896	NA	NA	NA
AIPGENE11986	69522256	95782976	41502032	82877000	61633000	35707392	NA	NA	20010214	NA	NA	NA
AIPGENE12000	970362430	991707460	1023927100	1017830400	789926340	811396420	NA	11897407	41464112	NA	NA	NA
AIPGENE12002	155496640	130228048	146027280	168137360	132549744	117612536	NA	NA	NA	NA	NA	NA
AIPGENE12008	26694316	20451958	28527912	23791874	12958183	10217603	NA	NA	15185360	NA	NA	NA
AIPGENE12010	10141434	20671792	26292878	15039724	17227036	15040158	NA	NA	NA	NA	NA	NA
AIPGENE12014	26044524	40833824	38386992	26754150	32193898	NA	NA	NA	NA	NA	NA	NA
AIPGENE12018	8853002	6255569	5542062.5	23605884	15350798	16657204	NA	NA	NA	NA	NA	NA
AIPGENE12020	NA	NA	NA	5736527	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12050	5201418.5	NA	5400501.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12055	30456778	55683172	40509676	44155936	46762740	24049256	NA	NA	NA	NA	NA	NA
AIPGENE12069	1988643	NA	NA	NA	3677316	NA	NA	NA	NA	NA	NA	NA
AIPGENE12077	31083282	18283498	19341152	13286898	9245730	14826255	NA	NA	NA	NA	NA	NA
AIPGENE12082	50556804	61373836	36524728	67012928	76874104	74918744	474449056	449256992	671843010	474255520	287356000	287808960
AIPGENE12087	32142696	12091250	14640173	25342916	19291778	18269804	NA	NA	NA	NA	NA	NA
AIPGENE12090	71242984	58873512	127410800	144383008	84013432	66937832	28985408	49242712	19215122	NA	5508315	11121888
AIPGENE12093	2515158.5	NA	NA	3008988.8	3633656	NA	NA	NA	NA	NA	NA	NA
AIPGENE12097	NA	NA	NA	NA	NA	NA	14165119	16997664	27682198	6563115.5	10149601	11116137
AIPGENE12098	6499592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12101	73390160	64316396	49816244	56196848	42279380	56201204	NA	NA	NA	NA	NA	NA
AIPGENE12102	5431667.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12138	109930792	175712800	123972240	108128328	180191168	184889200	179652720	310934688	356470400	66336960	88515280	150809088
AIPGENE1216	16024966	9111114	14479072	12377053	10237519	13955963	9758828	17245946	21784098	10055648	5001076	9126656
AIPGENE12161	74489776	102939272	103991992	138217200	88236056	42314728	NA	NA	NA	NA	3931668.5	NA
AIPGENE12166	3770638.2	8648644	4228295	NA	2572312.8	NA	NA	NA	NA	NA	NA	NA
AIPGENE12173	2709987.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12174	242445280	137947456	166181728	155356784	157208880	98926944	NA	NA	NA	NA	NA	NA
AIPGENE12194	10702930	9605670	16673698	7872004.5	6373153	NA	NA	NA	NA	NA	NA	NA
AIPGENE122	1835634940	1338501250	1222241020	1066100860	1373168770	1662089220	91543368	199520448	506998816	25815044	42705264	60555972
AIPGENE12227	225056912	96373328	154930480	96647360	171250320	189887104	170804384	151317056	241424208	91309088	107397560	97671456
AIPGENE12254	6999529	NA	3606306.2	6235931	7164575	NA	NA	NA	NA	NA	NA	NA
AIPGENE12299	1508090240	1746528640	1466163970	1689290500	1541489410	1507561470	NA	20576342	10144406	NA	NA	NA
AIPGENE12314	14612967	NA	12389741	15849842	19709688	NA	NA	NA	NA	NA	NA	NA
AIPGENE12315	3278018.5	20355992	NA	45300820	9745311	23603474	NA	10928704	57381256	NA	NA	12235003
AIPGENE12332	17818198	19431056	53310832	29432436	123451016	98056264	NA	NA	NA	NA	NA	NA
AIPGENE12375	343410816	141270864	164422640	109880528	148498496	140887248	6618191.5	35771616	50274392	NA	32728652	12018712
AIPGENE12383	NA	NA	NA	NA	7548586.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12391	188065856	232919104	140300880	165696816	181653072	193724320	25950020	41682780	58042768	18531092	27470940	14598511
AIPGENE12437	63390008	20323230	25701640	19396352	20629610	34187208	NA	NA	NA	NA	NA	NA
AIPGENE12441	15824716	7036176.5	8169755.5	7753412	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12462	11011195	5857617	6807879.5	6218020	5412098.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12475	130716176	120786704	93725384	121728184	102759792	134489696	5854999.5	NA	9084140	NA	NA	NA
AIPGENE12477	19947810	34099032	34772000	44842192	25416212	6074515.5	NA	NA	NA	NA	NA	NA
AIPGENE12483	16358830	5527179.5	12150072	7061302	8248007.5	6380570.5	NA	NA	NA	NA	NA	NA
AIPGENE12489	565520450	678211970	713233730	870701440	514165024	531077632	NA	NA	NA	NA	NA	NA
AIPGENE12496	2542242300	2593374210	2654367490	2439874820	2371917060	2340483070	247072704	239570736	537816510	79216168	79816512	83408160
AIPGENE12506	12629682	13599622	5942950.5	7343642.5	12838371	NA	NA	NA	NA	NA	NA	NA
AIPGENE12507	NA	NA	NA	NA	2733239.8	NA	NA	NA	NA	NA	NA	NA
AIPGENE12509	38497108	12747533	17871028	10828890	13518996	8625260	NA	NA	NA	NA	NA	NA
AIPGENE12526	7602482	3109924.2	11696330	3508848.5	21819246	6072115	15591587	21067184	NA	7585873.5	10585605	12467042
AIPGENE12546	208524800	211881264	243730560	198220688	204878640	116277928	NA	NA	NA	NA	NA	NA
AIPGENE12559	52920164	19321192	32533520	58352640	74746984	NA	NA	NA	NA	NA	NA	NA
AIPGENE12602	NA	NA	NA	NA	NA	NA	24226512	12962428	54866568	8107511	13972400	8865792
AIPGENE1263	12037784	15732918	28027174	10945911	19989910	7805181.5	NA	NA	NA	NA	NA	NA
AIPGENE12630	17392876	19217158	14041382	30109116	15707166	31766040	NA	NA	NA	NA	NA	NA
AIPGENE1264	5470183	NA	9802480	9545913	7622994	NA	NA	NA	NA	NA	NA	NA
AIPGENE12647	NA	NA	NA	NA	NA	NA	NA	NA	27348944	NA	NA	NA
AIPGENE12681	3371467.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12684	6921580.5	4768502.5	10160704	4948005.5	6060484	5232544	NA	NA	NA	NA	NA	NA
AIPGENE12686	NA	NA	NA	NA	5363265	NA	NA	NA	NA	NA	NA	NA
AIPGENE12689	3724042	3181155	5175587	NA	12211976	NA	NA	NA	NA	NA	NA	NA
AIPGENE12698	9541172	2109573	5179532	6202774	NA	3193275.8	NA	NA	NA	NA	NA	NA
AIPGENE12701	NA	NA	NA	NA	NA	NA	NA	11670638	18074424	NA	NA	NA
AIPGENE12727	46676088	27322442	26811820	28275692	41378156	5651223	NA	NA	NA	NA	NA	NA
AIPGENE12755	10491568	NA	7726641.5	22240792	18883826	6420440	NA	NA	NA	NA	NA	NA
AIPGENE1276	NA	NA	NA	3939037.2	9227938	NA	NA	NA	NA	NA	NA	NA
AIPGENE12767	NA	NA	NA	NA	9870731	7261660.5	NA	NA	NA	NA	NA	NA
AIPGENE12775	19649814500	18689343500	16380976100	15385750500	16173357100	16350726100	171285056	147275760	240760352	57624280	61406732	58488196
AIPGENE12776	9477279	7219882.5	7353821.5	8530884	5741625.5	4131360.5	NA	NA	NA	NA	NA	NA
AIPGENE12792	2046666.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12812	61941952	NA	102060008	57738524	63050804	88038888	43551440	58031252	61252968	37689420	35864888	20724562
AIPGENE12816	22161824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12829	2469368	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12845	NA	NA	NA	NA	2621362.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE1285	2954039.5	NA	NA	15670624	6740437.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE1287	1583024130	1133943550	1395078400	1324307970	1608743300	770423740	23906572	28005958	115546992	NA	5057843.5	12905138
AIPGENE12890	2472622.5	NA	NA	NA	3113173.5	NA	NA	NA	NA	NA	NA	NA
AIPGENE12922	4370966	NA	9842986	10052980	10883563	13795893	NA	NA	NA	NA	NA	NA
AIPGENE12928	54252308	6585259	41094852	113087368	82894408	15306399	NA	NA	NA	NA	NA	NA
AIPGENE12956	2731765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE1296	153586704	217672976	178924656	212870432	250528896	165387952	69954136	70902176	158777392	19188920	14126805	5295389.5
AIPGENE12962	32581592	17390712	27816532	33761880	28089154	32082404	NA	NA	17785850	NA	NA	NA
AIPGENE12966	4420278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE12967	20137456	16187558	36034292	35104328	43937104	22476990	NA	NA	NA	NA	NA	NA
AIPGENE12973	11809310	8412016	6813533.5	27401136	15605365	NA	NA	NA	NA	NA	NA	NA
AIPGENE12990	23610648	16548744	23468688	62721860	16006854	NA	NA	NA	NA	NA	NA	NA
AIPGENE12995	276130336	207767440	198301648	353543136	307837312	163109040	12867081	NA	18399096	NA	NA	NA
AIPGENE12996	146127200	98854272	131782664	126627680	130698792	100206512	NA	NA	NA	NA	NA	NA
AIPGENE12999	1114003580	759097730	953724350	939376060	956614460	661361410	35361604	58449736	201445728	NA	NA	5824780.5
AIPGENE13002	21254502	14250592	10588945	4236551.5	16927318	NA	NA	NA	9602990	NA	NA	NA
AIPGENE13012	133130832	118775312	149097728	106633552	154394576	148706576	15856914	NA	36862036	10764764	12578245	12360684
AIPGENE1302	NA	4851961.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE13025	32132372	16163048	30706240	42703400	40745368	NA	NA	NA	NA	NA	NA	NA
AIPGENE13027	20075560	2881782.2	7359525.5	6742007.5	13548252	4495591.5	NA	NA	NA	NA	NA	NA
AIPGENE13029	310025216	230652528	309223616	334795328	331740896	152244768	12480113	29906738	125940816	18147296	15509342	14139374
AIPGENE1303	78633640	78716160	91399720	57670172	71885688	23220514	NA	NA	NA	NA	NA	NA
AIPGENE13030	25743204	28590066	37643732	25747316	23948664	12673912	NA	9354062	22842064	NA	NA	NA
AIPGENE13045	8050454.5	NA	4825509.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE13055	29966078	32617072	53783696	NA	9366164	NA	NA	NA	22134080	NA	NA	NA
AIPGENE13141	NA	NA	NA	NA	NA	NA	NA	NA	18411218	NA	NA	NA
AIPGENE13159	15770264	9399964	6246461	10959464	NA	NA	11376664	13160056	27861542	NA	NA	NA
AIPGENE1317	9968583	5664176.5	3577392.8	16164748	24710310	NA	NA	NA	NA	NA	NA	NA
AIPGENE13201	11756394500	15091476500	13560632300	11510450200	9328564200	10568181800	47652440	112872640	109873640	7189063	4453561.5	NA
AIPGENE13208	512260512	423002848	473037184	503452544	472656320	475539648	7759251	26150112	72489832	NA	NA	NA
AIPGENE13209	22307026	8423161	8667065	20282004	14666696	NA	9618310	NA	31635380	NA	NA	NA
AIPGENE1321	125188712	127049784	94894040	91485136	55440164	57096480	10904269	NA	NA	NA	NA	6560278.5
AIPGENE13210	180992144	80237944	71274144	104828648	160801024	169893216	NA	NA	NA	NA	NA	NA
AIPGENE13216	22118378	30251900	22325546	15962888	18394198	NA	NA	NA	NA	NA	NA	NA
AIPGENE13219	228267344	374469280	359388192	347379776	371575104	279787904	NA	NA	22195772	NA	NA	NA
AIPGENE13229	20879432	17891214	12492772	14269092	11573346	NA	27958644	16384393	8686443	NA	NA	NA
AIPGENE13241	16295012	22509998	26660722	23273090	41999220	NA	NA	NA	NA	NA	NA	NA
AIPGENE13245	21968528	8277058	9970610	15805972	5774406	NA	NA	NA	NA	NA	NA	NA
AIPGENE13249	54406168	70764368	93041848	91620672	76244456	71097432	NA	NA	NA	NA	NA	NA
AIPGENE13250	NA	NA	7442078.5	NA	16266722	NA	139902256	129450056	353931104	68959000	114466832	105670384
AIPGENE13253	22839830	24165662	19816822	14303381	19702100	22397084	NA	NA	NA	NA	NA	NA
AIPGENE13258	48555652	105702680	91664320	96209592	88312776	66457900	NA	NA	NA	NA	NA	NA
AIPGENE13264	7031197.5	NA	11870145	9790526	18785372	NA	NA	NA	NA	NA	NA	NA
AIPGENE13276	5764532	9295618	7383118.5	NA	9310108	NA	52901932	53653172	159248640	8771047	64212120	25381950
AIPGENE13278	51190904	8662182	26495000	25958982	30632908	17418112	286721472	241465472	647572670	56438608	144192752	128942376
AIPGENE13285	29847546	24234316	19741262	18505554	13995247	18913058	NA	NA	NA	NA	NA	NA
AIPGENE13353	NA	NA	NA	6076619.5	NA	NA	NA	NA	NA	NA	NA	NA
AIPGENE13358	1388542.8	5502957.5	11356738	12103624	8893329	11813190	NA	NA	NA	NA	NA	NA
AIPGENE1338	NA	NA	8302862	12683628	22032708	6936538.5	NA	NA	NA	NA	NA	NA
AIPGENE13383	19218768	3191990.8	13389991	2239175.2	NA	8942852	NA	NA	NA	NA	NA	NA
AIPGENE13387	7197886.5	NA	NA	NA	7964161	9319211	NA	NA	NA	NA	4230309	NA
AIPGENE13397	7623239	NA	4529045	NA	10306267	NA	NA	12996123	58067000	NA	NA	NA
AIPGENE13400	8599194	6116486	3718506.5	6725962	5710728	NA	NA	NA	NA	NA	NA	NA
AIPGENE13405	21650620	23748096	22293246	17938236	31940172	13742214	NA	NA	NA	NA	NA	NA
