"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE13427",0.0100556156365871,0.0190964443740691,2.42001557910264,25.6503180156103,26.3151975281586,26.5771993395005,26.5361098282967,26.5412131045209,26.717295745953,24.8449159158861,22.1116767905317,NA,25.558935872035,NA,NA,NA,"Swiss-Prot","sp|Q3SZB4|ACADM_BOVIN","""Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Bos taurus GN=ACADM PE=2 SV=1""",431,421,583.95,583.95,"279/386","72.28%","89.10%",0,"""GO:0000166,GO:0000271,GO:0001889,GO:0003674,GO:0003824,GO:0003995,GO:0005488,GO:0005515,GO:0005575,GO:0005739,GO:0005759,GO:0005975,GO:0005976,GO:0005977,GO:0005978,GO:0006073,GO:0006082,GO:0006091,GO:0006109,GO:0006111,GO:0006112,GO:0006577,GO:0006578,GO:0006629,GO:0006631,GO:0006635,GO:0006807,GO:0006950,GO:0007507,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009062,GO:0009250,GO:0009266,GO:0009409,GO:0009437,GO:0009605,GO:0009628,GO:0009791,GO:0009889,GO:0009987,GO:0009991,GO:0010565,GO:0010675,GO:0010906,GO:0015980,GO:0016042,GO:0016051,GO:0016053,GO:0016054,GO:0016491,GO:0016627,GO:0019222,GO:0019254,GO:0019395,GO:0019752,GO:0030154,GO:0030258,GO:0030424,GO:0031323,GO:0031326,GO:0031667,GO:0031974,GO:0032501,GO:0032502,GO:0032787,GO:0033539,GO:0033692,GO:0034440,GO:0034637,GO:0034641,GO:0034645,GO:0035051,GO:0036094,GO:0042594,GO:0042692,GO:0042802,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043255,GO:0043436,GO:0044042,GO:0044237,GO:0044238,GO:0044242,GO:0044248,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044271,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044711,GO:0044712,GO:0044723,GO:0044763,GO:0044767,GO:0045329,GO:0046394,GO:0046395,GO:0048037,GO:0048513,GO:0048856,GO:0048869,GO:0050660,GO:0050662,GO:0050789,GO:0050794,GO:0050896,GO:0051146,GO:0051791,GO:0051793,GO:0055007,GO:0055114,GO:0065007,GO:0070013,GO:0070991,GO:0071704,GO:0072329,GO:0072330,GO:0080090,GO:0097159,GO:0097458,GO:1901265,GO:1901363,GO:1901575,GO:1901576,GO:1901615,GO:1901617""",-0.339549188597855,0.016786667605644,"0","ConEnriched"
"AIPGENE22280",0.000665010264118531,0.00180336844549174,2.43664914266232,25.2808347744584,25.3038742223804,24.9744305952858,26.0442921473991,25.8947683529892,25.7542115136753,25.8019882230167,NA,NA,23.1922783664621,NA,NA,NA,"Swiss-Prot","sp|Q6TGS6|SYYC_DANRE","""Tyrosine--tRNA ligase, cytoplasmic OS=Danio rerio GN=yars PE=2 SV=2""",586,529,701.05,701.05,"350/536","65.30%","90.44%",0,"""GO:0000049,GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004831,GO:0005488,GO:0005524,GO:0005575,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006437,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016070,GO:0016874,GO:0016875,GO:0016876,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901576""",1.40667097626335,1.75376057851339e-24,"0","ConEnriched"
"AIPGENE13208",0.000142027645059095,0.000471653302575926,2.43904661629403,27.0817916077496,27.8583128138493,27.7353733685841,27.8484210720922,27.8521384520823,27.8214031440062,28.2531940284715,24.0168853866137,26.01459324664,26.335802957407,NA,NA,NA,"Swiss-Prot","sp|Q9W2N0|CAPZA_DROME","F-actin-capping protein subunit alpha OS=Drosophila melanogaster GN=cpa PE=2 SV=1",290,286,296.98,296.98,"136/242","56.20%","82.76%",4.16e-98,"""GO:0000902,GO:0001709,GO:0003006,GO:0003674,GO:0003779,GO:0005488,GO:0005515,GO:0005575,GO:0005869,GO:0005875,GO:0006810,GO:0006897,GO:0006909,GO:0006928,GO:0006996,GO:0007010,GO:0007015,GO:0007017,GO:0007018,GO:0007294,GO:0007444,GO:0008064,GO:0008092,GO:0008150,GO:0008290,GO:0009653,GO:0009987,GO:0010591,GO:0010639,GO:0016020,GO:0016043,GO:0016192,GO:0016324,GO:0022412,GO:0022414,GO:0030029,GO:0030036,GO:0030716,GO:0030832,GO:0030833,GO:0030834,GO:0030835,GO:0030837,GO:0031333,GO:0031344,GO:0031345,GO:0032271,GO:0032272,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032989,GO:0032991,GO:0033043,GO:0035220,GO:0043234,GO:0043242,GO:0043244,GO:0043254,GO:0043933,GO:0044087,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044702,GO:0044763,GO:0044765,GO:0044767,GO:0048513,GO:0048519,GO:0048523,GO:0048610,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0051016,GO:0051128,GO:0051129,GO:0051234,GO:0051489,GO:0051490,GO:0051493,GO:0051494,GO:0051693,GO:0060491,GO:0065007,GO:0065008,GO:0071203,GO:0071822,GO:0071840,GO:0090066,GO:0098589,GO:0098590,GO:1901879,GO:1901880,GO:1902589,GO:1902743""",0.462890727994717,0.00705847108019764,"0","ConEnriched"
"AIPGENE6543",2.4681388188475e-06,1.3444861460564e-05,2.47171475224125,27.1274332485461,27.937030106955,28.2868434498896,27.6174234867251,28.0768406682805,28.1765072671939,27.613384016715,25.1498821527534,25.3263743622424,25.96261372616,NA,NA,NA,"Swiss-Prot","sp|P00507|AATM_RAT","""Aspartate aminotransferase, mitochondrial OS=Rattus norvegicus GN=Got2 PE=1 SV=2""",427,430,592.81,592.81,"272/399","68.17%","93.44%",0,"""GO:0003674,GO:0003824,GO:0004069,GO:0005488,GO:0005515,GO:0005543,GO:0005575,GO:0005739,GO:0005743,GO:0005759,GO:0005886,GO:0006082,GO:0006103,GO:0006520,GO:0006531,GO:0006536,GO:0006575,GO:0006725,GO:0006807,GO:0006810,GO:0006811,GO:0006820,GO:0006869,GO:0008150,GO:0008152,GO:0008289,GO:0008483,GO:0009058,GO:0009064,GO:0009066,GO:0009986,GO:0009987,GO:0015711,GO:0015718,GO:0015849,GO:0015908,GO:0016020,GO:0016212,GO:0016597,GO:0016740,GO:0016769,GO:0019752,GO:0019866,GO:0019899,GO:0030170,GO:0031090,GO:0031406,GO:0031966,GO:0031974,GO:0032991,GO:0036094,GO:0036137,GO:0042180,GO:0042537,GO:0042802,GO:0042803,GO:0043167,GO:0043168,GO:0043177,GO:0043204,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044281,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046942,GO:0046983,GO:0048037,GO:0051234,GO:0070013,GO:0070189,GO:0070546,GO:0071702,GO:0071704,GO:0080130,GO:0097052,GO:0097159,GO:0097458,GO:1901360,GO:1901363,GO:1901564,GO:1901605""",NA,NA,"0","ConEnriched"
"AIPGENE21459",9.83723412440482e-07,5.90995088114502e-06,2.49129846958285,28.0320714957949,29.712264009506,29.0677159810309,29.559250939711,29.3501155479169,29.2403209032163,28.736657002137,26.8492584122589,26.6963244234606,27.6913834400854,27.044660851323,25.5496875074999,26.8872189313932,"Swiss-Prot","sp|Q9PWF7|CATA_GLARU","Catalase OS=Glandirana rugosa GN=cat PE=2 SV=3",510,528,724.55,724.55,"336/500","67.20%","97.65%",0,"""GO:0000302,GO:0003674,GO:0003824,GO:0004096,GO:0004601,GO:0005488,GO:0005575,GO:0005777,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0010035,GO:0016209,GO:0016491,GO:0016684,GO:0020037,GO:0033554,GO:0034599,GO:0034614,GO:0042221,GO:0042542,GO:0042579,GO:0042743,GO:0042744,GO:0043167,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046872,GO:0046906,GO:0050896,GO:0051716,GO:0055114,GO:0070301,GO:0070887,GO:0072593,GO:0097159,GO:1901363,GO:1901700,GO:1901701""",-1.04218589649148,3.43686971885834e-19,"0","ConEnriched"
"AIPGENE9190",0.000107687958821135,0.000377820465694489,2.52165624247274,26.015037953229,26.5136258177891,26.3176956064689,26.5392204009794,26.5003091006724,26.1722728922817,26.2085235375877,NA,NA,23.8536183168238,NA,NA,NA,"Swiss-Prot","sp|P13667|PDIA4_HUMAN","Protein disulfide-isomerase A4 OS=Homo sapiens GN=PDIA4 PE=1 SV=2",646,645,643.27,643.27,"315/583","54.03%","89.63%",0,"""GO:0003674,GO:0003676,GO:0003723,GO:0003756,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005783,GO:0005788,GO:0006457,GO:0006810,GO:0006950,GO:0008150,GO:0008152,GO:0009306,GO:0009986,GO:0009987,GO:0015031,GO:0016023,GO:0016853,GO:0016860,GO:0016864,GO:0019538,GO:0019725,GO:0031410,GO:0031974,GO:0031982,GO:0031988,GO:0032940,GO:0033554,GO:0034976,GO:0042470,GO:0042592,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044822,GO:0045184,GO:0045454,GO:0046903,GO:0048770,GO:0050789,GO:0050794,GO:0050896,GO:0051234,GO:0051649,GO:0051716,GO:0061077,GO:0065007,GO:0065008,GO:0070013,GO:0071702,GO:0071704,GO:0097159,GO:1901363""",1.06010495481241,5.25072003559279e-10,"1","ConEnriched"
"AIPGENE865",7.00085065312746e-09,8.87250664406562e-08,2.52754352396143,28.439000872393,29.8089433682238,29.5341370883363,29.4004631916679,29.772071551006,29.8258188223684,29.8752017846402,27.2904257553637,27.5514664143285,26.9729655357655,27.5480862721765,27.0422645616756,26.6461661231641,"Swiss-Prot","sp|P29520|EF1A_BOMMO","Elongation factor 1-alpha OS=Bombyx mori PE=2 SV=1",513,463,785.79,785.79,"375/465","80.65%","90.64%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006184,GO:0006195,GO:0006412,GO:0006414,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009059,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009164,GO:0009166,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034645,GO:0034655,GO:0035639,GO:0036094,GO:0042278,GO:0042454,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044267,GO:0044270,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0046039,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0055086,GO:0071704,GO:0072521,GO:0072523,GO:0097159,GO:0097367,GO:1901068,GO:1901069,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901576,GO:1901657,GO:1901658""",NA,NA,"0","ConEnriched"
"AIPGENE8123",0.00148024257320309,0.00361901825968158,2.5332756972219,27.5541251541559,28.0928371797862,27.7942359586826,28.4793700085197,28.2169868632425,28.94873767925,27.5924967812873,NA,NA,26.9422445205129,NA,24.3660922419661,NA,"Swiss-Prot","sp|Q2WGJ9|FR1L6_HUMAN","Fer-1-like protein 6 OS=Homo sapiens GN=FER1L6 PE=2 SV=2",2116,1857,567,926.72,"600/1744","34.40%","75.47%",1.37e-166,"""GO:0005575,GO:0016020,GO:0016021,GO:0044425""",-0.555648524336368,1.89251509329408e-05,"2","ConEnriched"
"AIPGENE6154",0.000125437370367185,0.00043444399828979,2.58496439094884,24.8579427305944,25.555011809322,25.2954219839337,24.9435433162458,25.0001353260311,25.3446444743914,25.224583237313,NA,NA,22.642258966924,NA,NA,NA,"Swiss-Prot","sp|Q91V92|ACLY_MOUSE","ATP-citrate synthase OS=Mus musculus GN=Acly PE=1 SV=1",832,1091,1231.08,1231.08,"585/835","70.06%","99.76%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003878,GO:0004774,GO:0004775,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005737,GO:0005739,GO:0005975,GO:0006084,GO:0006085,GO:0006629,GO:0006637,GO:0006732,GO:0006790,GO:0006793,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009108,GO:0009987,GO:0016405,GO:0016740,GO:0016746,GO:0016874,GO:0016877,GO:0016878,GO:0017076,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035383,GO:0035384,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044262,GO:0044272,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0046872,GO:0046912,GO:0048037,GO:0051186,GO:0051188,GO:0071616,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901576""",-0.447731644351468,0.00152712253372394,"0","ConEnriched"
"AIPGENE12475",0.000469948026452003,0.00135738476477532,2.60474239639581,25.7925018567737,26.1691357451093,26.2251960077425,25.7324444058636,26.0345936925822,25.8796422560693,26.9466353730433,NA,NA,23.5598655170059,NA,NA,NA,"Swiss-Prot","sp|O57592|RL7A_TAKRU","60S ribosomal protein L7a OS=Takifugu rubripes GN=rpl7a PE=3 SV=3",573,266,365.54,365.54,"172/246","69.92%","42.93%",3.74e-121,"""GO:0005575,GO:0005840,GO:0008150,GO:0022613,GO:0030529,GO:0032991,GO:0042254,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0071840""",NA,NA,"0","ConEnriched"
"AIPGENE19570",8.57893361720023e-07,5.30254242474957e-06,2.61357929395493,25.6157355595993,27.2524148814353,26.5303475290289,26.8175486068706,25.9336707595478,27.6229805096571,27.3781889529207,24.7050947795155,23.4136446549351,24.5296002860859,24.0593581804731,24.2458998678008,24.9000777069204,"Swiss-Prot","sp|Q64425|LIPP_MYOCO","Pancreatic triacylglycerol lipase (Fragment) OS=Myocastor coypus GN=PNLIP PE=2 SV=1",342,457,174.87,174.87,"117/323","36.22%","80.99%",1.5e-48,"""GO:0003674,GO:0003824,GO:0004806,GO:0005488,GO:0005575,GO:0005576,GO:0006629,GO:0008150,GO:0008152,GO:0009056,GO:0016042,GO:0016298,GO:0016787,GO:0016788,GO:0043167,GO:0043169,GO:0044238,GO:0044699,GO:0044710,GO:0044712,GO:0046872,GO:0052689,GO:0071704,GO:1901575""",NA,NA,"0","ConEnriched"
"AIPGENE3878",1.12811234219285e-07,9.3407701933568e-07,2.6330054277266,27.5408421279276,28.4341528314873,29.3381644424903,28.640265731019,28.7176217073663,28.6945906778517,29.3192736605305,25.3124853088478,25.9509653873498,26.8011539815083,26.2118131839501,26.5270794009595,26.54253922177,"Swiss-Prot","sp|O15992|KARG_ANTJA","Arginine kinase OS=Anthopleura japonicus PE=1 SV=1",970,715,897.12,2478.32,"1198/1698","70.55%","96.39%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004054,GO:0005488,GO:0005524,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016775,GO:0017076,GO:0019202,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0044237,GO:0097159,GO:0097367,GO:1901265,GO:1901363""",NA,NA,"0","ConEnriched"
"AIPGENE29236",1.74737578883898e-05,7.331894357223e-05,2.64304469082883,27.1264618252954,28.2863401372128,27.9418507965776,28.5664939295933,27.9545194832244,28.5626432252704,27.7902306378829,25.2649307717778,NA,26.9745354333385,25.2754936423802,NA,24.6475801956958,"Swiss-Prot","sp|Q7JQD3|GELS1_LUMTE","Gelsolin-like protein 1 OS=Lumbricus terrestris GN=AM PE=1 SV=1",255,367,241.51,241.51,"117/175","66.86%","67.84%",5.04e-76,"""GO:0003674,GO:0003779,GO:0005488,GO:0005509,GO:0005515,GO:0005575,GO:0005737,GO:0005856,GO:0006461,GO:0007015,GO:0007275,GO:0008064,GO:0008092,GO:0008150,GO:0008154,GO:0009987,GO:0010638,GO:0010639,GO:0016043,GO:0022411,GO:0022607,GO:0030029,GO:0030041,GO:0030042,GO:0030043,GO:0030832,GO:0030833,GO:0030834,GO:0030835,GO:0030837,GO:0030838,GO:0031333,GO:0031334,GO:0032271,GO:0032272,GO:0032273,GO:0032501,GO:0032502,GO:0032535,GO:0032956,GO:0032970,GO:0032984,GO:0033043,GO:0034622,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043241,GO:0043242,GO:0043244,GO:0043254,GO:0043623,GO:0043624,GO:0043933,GO:0044087,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045010,GO:0046872,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051014,GO:0051128,GO:0051129,GO:0051130,GO:0051258,GO:0051261,GO:0051493,GO:0051494,GO:0051495,GO:0051693,GO:0065003,GO:0065007,GO:0065008,GO:0071822,GO:0071840,GO:0090066,GO:1901879,GO:1901880""",-0.414032698382494,0.0341295020409305,"0","ConEnriched"
"AIPGENE22361",9.31763084249557e-05,0.000333642666214347,2.64848747177743,27.7535900962671,27.9870624684075,28.4583599324691,28.1016656343611,28.2381501629791,27.8505350806274,28.1558994174245,NA,25.4834579776007,NA,NA,NA,NA,"Swiss-Prot","sp|O27442|CSD_METTH","Probable cysteine desulfurase OS=Methanothermobacter thermautotrophicus (strain ATCC 29096 / DSM 1053 / JCM 10044 / NBRC 100330 / Delta H) GN=csd PE=3 SV=1",476,400,87.04,87.04,"101/360","28.06%","75.00%",2.9e-17,"""GO:0003674,GO:0003824,GO:0005488,GO:0008150,GO:0008152,GO:0016740,GO:0016782,GO:0016783,GO:0030170,GO:0031071,GO:0043167,GO:0043168,GO:0048037,GO:0097159,GO:1901363""",0.466464368592841,0.00271127389474264,"0","ConEnriched"
"AIPGENE21449",0.00146689869870049,0.00361485750751191,2.64872134448515,26.3945696163901,26.0729114340837,27.1750768591584,25.9965675540534,26.900805395602,27.0343012942172,27.4580877422129,NA,24.1242370354028,NA,NA,NA,NA,"Swiss-Prot","sp|P63245|GBLP_RAT","Guanine nucleotide-binding protein subunit beta-2-like 1 OS=Rattus norvegicus GN=Gnb2l1 PE=1 SV=3",316,317,541.58,541.58,"253/313","80.83%","99.05%",0,"""GO:0001558,GO:0001649,GO:0001891,GO:0001932,GO:0001933,GO:0001934,GO:0003254,GO:0003674,GO:0004857,GO:0004860,GO:0005080,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005737,GO:0005739,GO:0005829,GO:0005856,GO:0005886,GO:0006140,GO:0006417,GO:0006469,GO:0006915,GO:0006919,GO:0007049,GO:0007165,GO:0007166,GO:0007186,GO:0007205,GO:0007275,GO:0007369,GO:0008047,GO:0008150,GO:0008152,GO:0008200,GO:0008219,GO:0008656,GO:0009118,GO:0009653,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009894,GO:0009896,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010468,GO:0010470,GO:0010556,GO:0010558,GO:0010562,GO:0010563,GO:0010604,GO:0010605,GO:0010608,GO:0010646,GO:0010647,GO:0010648,GO:0010941,GO:0010942,GO:0010950,GO:0010952,GO:0010954,GO:0012501,GO:0015935,GO:0016020,GO:0016247,GO:0016248,GO:0016265,GO:0016485,GO:0016504,GO:0016505,GO:0017148,GO:0019207,GO:0019210,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019887,GO:0019899,GO:0019900,GO:0019901,GO:0019902,GO:0019903,GO:0019904,GO:0022603,GO:0023051,GO:0023056,GO:0023057,GO:0030100,GO:0030111,GO:0030154,GO:0030162,GO:0030178,GO:0030234,GO:0030292,GO:0030308,GO:0030334,GO:0030335,GO:0030425,GO:0030496,GO:0030529,GO:0030799,GO:0030801,GO:0030805,GO:0030807,GO:0030811,GO:0030813,GO:0030814,GO:0030816,GO:0030820,GO:0030822,GO:0030971,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031329,GO:0031331,GO:0031334,GO:0031399,GO:0031400,GO:0031401,GO:0031638,GO:0032268,GO:0032269,GO:0032270,GO:0032434,GO:0032436,GO:0032459,GO:0032461,GO:0032462,GO:0032464,GO:0032501,GO:0032502,GO:0032844,GO:0032878,GO:0032879,GO:0032880,GO:0032991,GO:0033121,GO:0033123,GO:0033124,GO:0033673,GO:0040008,GO:0040012,GO:0040017,GO:0042169,GO:0042176,GO:0042325,GO:0042326,GO:0042327,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043028,GO:0043065,GO:0043067,GO:0043068,GO:0043085,GO:0043086,GO:0043087,GO:0043170,GO:0043204,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043254,GO:0043280,GO:0043281,GO:0043547,GO:0043549,GO:0044087,GO:0044092,GO:0044093,GO:0044238,GO:0044297,GO:0044391,GO:0044422,GO:0044424,GO:0044425,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045732,GO:0045806,GO:0045859,GO:0045862,GO:0045926,GO:0045935,GO:0045936,GO:0045937,GO:0045981,GO:0045995,GO:0048471,GO:0048511,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048598,GO:0048869,GO:0050730,GO:0050732,GO:0050764,GO:0050765,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050896,GO:0051049,GO:0051051,GO:0051094,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051246,GO:0051247,GO:0051248,GO:0051270,GO:0051272,GO:0051302,GO:0051336,GO:0051338,GO:0051342,GO:0051343,GO:0051345,GO:0051348,GO:0051604,GO:0051716,GO:0051726,GO:0051896,GO:0051898,GO:0051900,GO:0051901,GO:0052547,GO:0052548,GO:0060255,GO:0060341,GO:0060627,GO:0061097,GO:0061099,GO:0061134,GO:0061136,GO:0065007,GO:0065009,GO:0070201,GO:0070613,GO:0071704,GO:0080090,GO:0090003,GO:0097202,GO:0097458,GO:1900542,GO:1900544,GO:1901800,GO:1902531,GO:1902532,GO:1902533,GO:1903050,GO:1903052,GO:1903076,GO:2000021,GO:2000026,GO:2000112,GO:2000113,GO:2000114,GO:2000116,GO:2000145,GO:2000147,GO:2000543,GO:2001056,GO:2001233,GO:2001235,GO:2001242,GO:2001244""",NA,NA,"0","ConEnriched"
"AIPGENE8435",9.40216853261043e-05,0.000333642666214347,2.70455279245457,27.3604279524999,27.6523299618222,27.7094738755047,28.1197563682965,27.9391778099777,27.5724262050541,27.4875916021624,NA,NA,25.0422398446817,NA,NA,NA,"Swiss-Prot","sp|Q2F637|1433Z_BOMMO","14-3-3 protein zeta OS=Bombyx mori GN=14-3-3zeta PE=2 SV=2",245,247,306.99,306.99,"154/237","64.98%","95.92%",2.71e-103,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005737,GO:0019904,GO:0044424,GO:0044464""",0.787645601255035,5.92384130875451e-07,"0","ConEnriched"
"AIPGENE28945",0.00054415381011318,0.00152904758407369,2.7104522309753,26.100093914217,26.7193666096966,27.2146816046805,26.3445440263739,27.3852551777373,27.4952047923978,27.9465966287567,23.3284614887922,NA,26.8596296542338,23.8357112870722,NA,23.8714878724291,"Swiss-Prot","sp|P84173|PHB_CHICK","Prohibitin OS=Gallus gallus GN=PHB PE=1 SV=1",448,272,421.78,421.78,"196/271","72.32%","60.49%",7.77e-145,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005739,GO:0005743,GO:0006139,GO:0006259,GO:0006260,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0019866,GO:0031090,GO:0031966,GO:0034641,GO:0034645,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:1901360,GO:1901576""",0.476833776540013,0.00131859997654873,"2","ConEnriched"
