"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE14926",NA,NA,NA,NA,22.5933725790806,27.2546461520099,26.795094483237,26.6103300004958,26.4319798047826,27.3728442791446,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q04637|IF4G1_HUMAN","Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=4",1104,1599,268.47,308.9,"226/639","35.37%","53.44%",2.25e-72,"""GO:0000184,GO:0000288,GO:0000289,GO:0000956,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0005488,GO:0005515,GO:0005575,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006412,GO:0006413,GO:0006417,GO:0006446,GO:0006725,GO:0006807,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008135,GO:0008150,GO:0008152,GO:0008219,GO:0008286,GO:0009056,GO:0009057,GO:0009058,GO:0009059,GO:0009719,GO:0009725,GO:0009889,GO:0009987,GO:0010033,GO:0010243,GO:0010467,GO:0010468,GO:0010556,GO:0010608,GO:0016020,GO:0016032,GO:0016070,GO:0016071,GO:0016265,GO:0016281,GO:0019221,GO:0019222,GO:0019439,GO:0019538,GO:0031123,GO:0031124,GO:0031323,GO:0031326,GO:0032268,GO:0032868,GO:0032869,GO:0032870,GO:0032991,GO:0034097,GO:0034641,GO:0034645,GO:0034655,GO:0042221,GO:0043170,GO:0043234,GO:0043434,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044260,GO:0044265,GO:0044267,GO:0044270,GO:0044403,GO:0044419,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0044764,GO:0044822,GO:0046483,GO:0046700,GO:0050789,GO:0050794,GO:0050896,GO:0051246,GO:0051704,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071310,GO:0071345,GO:0071375,GO:0071417,GO:0071495,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901361,GO:1901363,GO:1901575,GO:1901576,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:2000112""",0.525679262216997,0.000154741412586224,"0","ConEnriched"
"AIPGENE15008",NA,NA,NA,NA,23.8320117971833,23.9621293919962,21.9808938019066,22.7301148963256,23.3995517488017,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q9QXA6|BAT1_MOUSE","""b(0,+)-type amino acid transporter 1 OS=Mus musculus GN=Slc7a9 PE=1 SV=1""",889,487,422.94,422.94,"214/432","49.54%","48.48%",1.92e-136,"""GO:0003333,GO:0003674,GO:0003823,GO:0005215,GO:0005342,GO:0005488,GO:0005515,GO:0005575,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006865,GO:0008150,GO:0008509,GO:0008514,GO:0009987,GO:0015075,GO:0015171,GO:0015175,GO:0015711,GO:0015804,GO:0015849,GO:0016020,GO:0016021,GO:0022857,GO:0022891,GO:0022892,GO:0031253,GO:0031526,GO:0033218,GO:0034220,GO:0042277,GO:0042605,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0046942,GO:0046943,GO:0051234,GO:0055085,GO:0071702,GO:0071705""",1.40801299975092,1.27824192440935e-29,"12","ConEnriched"
"AIPGENE15016",NA,NA,NA,NA,23.3758083809731,NA,22.9108379827474,23.6367616663262,24.8532862288314,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q9BYV1|AGT2_HUMAN","""Alanine--glyoxylate aminotransferase 2, mitochondrial OS=Homo sapiens GN=AGXT2 PE=1 SV=1""",511,514,568.93,568.93,"258/467","55.25%","91.19%",0,"""GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005739,GO:0005759,GO:0006081,GO:0006082,GO:0006139,GO:0006206,GO:0006213,GO:0006520,GO:0006522,GO:0006524,GO:0006544,GO:0006545,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008453,GO:0008483,GO:0008652,GO:0009056,GO:0009058,GO:0009063,GO:0009069,GO:0009070,GO:0009078,GO:0009080,GO:0009112,GO:0009116,GO:0009164,GO:0009436,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0016053,GO:0016054,GO:0016223,GO:0016740,GO:0016769,GO:0019222,GO:0019265,GO:0019439,GO:0019481,GO:0019752,GO:0030170,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031974,GO:0032787,GO:0034641,GO:0034655,GO:0042851,GO:0042853,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044281,GO:0044282,GO:0044283,GO:0044422,GO:0044424,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044712,GO:0044763,GO:0045428,GO:0045429,GO:0046135,GO:0046185,GO:0046394,GO:0046395,GO:0046483,GO:0046487,GO:0046700,GO:0047305,GO:0048037,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0055086,GO:0065007,GO:0070013,GO:0071704,GO:0072329,GO:0072527,GO:0072529,GO:0097159,GO:1901135,GO:1901136,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901566,GO:1901575,GO:1901576,GO:1901605,GO:1901606,GO:1901607,GO:1901657,GO:1901658""",-0.570966329900078,2.08565494133115e-05,"0","ConEnriched"
"AIPGENE15017",NA,NA,NA,NA,23.6495652629014,23.2862211956123,22.9619458081084,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q18DN4|HMU_HALWD","Halomucin OS=Haloquadratum walsbyi (strain DSM 16790 / HBSQ001) GN=hmu PE=4 SV=1",260,9159,53.14,304.59,"257/680","37.79%","41.15%",1.15e-06,"""GO:0003674,GO:0005488,GO:0005509,GO:0005575,GO:0005576,GO:0007155,GO:0007156,GO:0008150,GO:0016020,GO:0022610,GO:0030246,GO:0043167,GO:0043169,GO:0046872,GO:0098609""",-0.550706449115838,0.00120862845597753,"0","ConEnriched"
"AIPGENE15019",NA,NA,NA,NA,22.7402199653014,24.2679791818723,23.6233405104499,NA,21.5189117893492,23.7352552335655,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|A3KG59|P20D2_MOUSE","Peptidase M20 domain-containing protein 2 OS=Mus musculus GN=Pm20d2 PE=2 SV=1",402,431,333.57,333.57,"184/398","46.23%","96.27%",9.92e-109,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016787""",NA,NA,"0","ConEnriched"
"AIPGENE15042",NA,NA,NA,NA,22.1530778029023,21.9388808906122,22.4863693733144,24.3495626800301,23.9054116833701,21.6496813700046,NA,NA,NA,NA,NA,NA,"TrEMBL","tr|U6PTQ6|U6PTQ6_HAECO","Structural maintenance of chromosomes protein OS=Haemonchus contortus GN=HCOI_02067900 PE=3 SV=1",189,1376,90.51,90.51,"53/162","32.72%","84.66%",2.35e-17,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003682,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005634,GO:0005694,GO:0006996,GO:0007062,GO:0007064,GO:0008150,GO:0008278,GO:0009987,GO:0016043,GO:0017076,GO:0022402,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0046982,GO:0046983,GO:0051276,GO:0071840,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1902589,GO:1903047""",NA,NA,"1","ConEnriched"
"AIPGENE15049",NA,NA,NA,NA,22.7455929028628,23.3183361215633,NA,23.1392988123511,NA,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P55006|RDH7_RAT","Retinol dehydrogenase 7 OS=Rattus norvegicus GN=Rdh7 PE=2 SV=1",266,317,193.36,193.36,"110/261","42.15%","96.99%",8.57e-58,"""GO:0001523,GO:0003674,GO:0003824,GO:0004745,GO:0005575,GO:0005783,GO:0006066,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0009987,GO:0010817,GO:0016101,GO:0016491,GO:0016614,GO:0016616,GO:0034308,GO:0034754,GO:0042445,GO:0042572,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0055114,GO:0065007,GO:0065008,GO:0071704,GO:1901615""",NA,NA,"0","ConEnriched"
"AIPGENE15051",NA,NA,NA,NA,23.9672690510398,23.2709513749463,22.4070562913586,24.2234162002388,22.7129480748344,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|O57579|AMPN_CHICK","Aminopeptidase N OS=Gallus gallus GN=ANPEP PE=1 SV=1",985,967,671.77,671.77,"388/976","39.75%","95.84%",0,"""GO:0003674,GO:0003824,GO:0004177,GO:0005488,GO:0005575,GO:0005886,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0008238,GO:0008270,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0043167,GO:0043169,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0046872,GO:0046914,GO:0070011,GO:0071704""",NA,NA,"1","ConEnriched"
"AIPGENE15056",NA,NA,NA,NA,23.4166750168733,22.2789718819089,23.4160387050387,24.7969954977099,25.110539859243,24.1559060017426,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P27012|SCRY4_ENTDO","S-crystallin 4 OS=Enteroctopus dofleini PE=2 SV=1",218,215,120.94,120.94,"70/217","32.26%","94.50%",8.08e-32,"""GO:0003674,GO:0005198,GO:0005212""",NA,NA,"0","ConEnriched"
"AIPGENE15099",NA,NA,NA,NA,24.4420875374192,24.8191352163342,24.1148859690885,24.6685174211562,24.6273716141292,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q3B8Q2|IF4A3_RAT","Eukaryotic initiation factor 4A-III OS=Rattus norvegicus GN=Eif4a3 PE=1 SV=1",408,411,745.35,745.35,"349/394","88.58%","96.57%",0,"""GO:0000166,GO:0000184,GO:0000381,GO:0000956,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003727,GO:0003729,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005634,GO:0005681,GO:0005737,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006364,GO:0006396,GO:0006397,GO:0006401,GO:0006402,GO:0006417,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0008026,GO:0008143,GO:0008150,GO:0008152,GO:0008186,GO:0008380,GO:0009056,GO:0009057,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009653,GO:0009887,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010608,GO:0015931,GO:0016070,GO:0016071,GO:0016072,GO:0016462,GO:0016604,GO:0016607,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0017148,GO:0019219,GO:0019222,GO:0019439,GO:0019637,GO:0019693,GO:0030529,GO:0030554,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032268,GO:0032269,GO:0032270,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0035145,GO:0035639,GO:0036094,GO:0042278,GO:0042454,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043484,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044710,GO:0044712,GO:0044763,GO:0044767,GO:0044822,GO:0045727,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0048024,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048562,GO:0048598,GO:0048701,GO:0048704,GO:0048705,GO:0050657,GO:0050658,GO:0050684,GO:0050789,GO:0050794,GO:0051028,GO:0051171,GO:0051234,GO:0051236,GO:0051246,GO:0051247,GO:0051248,GO:0051252,GO:0055086,GO:0060255,GO:0065007,GO:0070035,GO:0070717,GO:0071013,GO:0071702,GO:0071704,GO:0071705,GO:0072521,GO:0072523,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:1901135,GO:1901136,GO:1901265,GO:1901292,GO:1901360,GO:1901361,GO:1901363,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658,GO:2000112,GO:2000113""",-0.890997015367439,4.02117398632116e-11,"0","ConEnriched"
"AIPGENE15100",NA,NA,NA,NA,24.7788567973818,22.7415088957087,NA,22.572817803696,23.1788948483321,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P60901|PSA6_RAT","Proteasome subunit alpha type-6 OS=Rattus norvegicus GN=Psma6 PE=1 SV=1",247,246,442.19,442.19,"207/246","84.15%","99.60%",1.34e-156,"""GO:0000502,GO:0000932,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004175,GO:0004298,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005737,GO:0005739,GO:0005839,GO:0005844,GO:0006355,GO:0006508,GO:0006511,GO:0008134,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016363,GO:0016787,GO:0019219,GO:0019222,GO:0019538,GO:0019773,GO:0019941,GO:0030016,GO:0030017,GO:0030529,GO:0031323,GO:0031326,GO:0032991,GO:0035770,GO:0036464,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043292,GO:0043632,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044449,GO:0044464,GO:0050789,GO:0050794,GO:0051059,GO:0051090,GO:0051091,GO:0051092,GO:0051171,GO:0051252,GO:0051603,GO:0060255,GO:0065007,GO:0065009,GO:0070003,GO:0070011,GO:0071704,GO:0080090,GO:0097159,GO:1901363,GO:1901575,GO:2000112,GO:2001141""",1.02175907271761,2.6416699504913e-07,"0","ConEnriched"
"AIPGENE15226",NA,NA,NA,NA,25.3316889096723,24.3680017167231,24.352375384163,25.7372205935925,25.1429207324874,24.5654328842386,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P91252|GST6_CAEEL","Probable glutathione S-transferase 6 OS=Caenorhabditis elegans GN=gst-6 PE=3 SV=2",1234,206,82.8,136.33,"86/251","34.26%","19.69%",5.94e-16,"""GO:0002376,GO:0003674,GO:0003824,GO:0004364,GO:0005575,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0008152,GO:0016740,GO:0016765,GO:0045087,GO:0050896""",NA,NA,"0","ConEnriched"
"AIPGENE1525",NA,NA,NA,NA,23.6499166915468,23.7063863019855,23.3022011232405,23.6185792405906,24.9040268497336,22.6827837869855,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q6AXS3|DEK_RAT","Protein DEK OS=Rattus norvegicus GN=Dek PE=2 SV=1",426,378,146.36,146.36,"127/353","35.98%","82.63%",5.67e-38,"""GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0006282,GO:0006325,GO:0006996,GO:0008150,GO:0009987,GO:0016043,GO:0016568,GO:0019219,GO:0019222,GO:0031323,GO:0042393,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0048583,GO:0050789,GO:0050794,GO:0051052,GO:0051171,GO:0051276,GO:0060255,GO:0065007,GO:0071840,GO:0080090,GO:0080134,GO:0080135,GO:0097159,GO:1901363,GO:2000779,GO:2001020,GO:2001032""",0.94312008741381,1.09890140645099e-07,"0","ConEnriched"
"AIPGENE15292",NA,NA,NA,NA,23.0771808906649,23.3292289337463,23.3980106746803,22.6378335733033,22.5989381615304,NA,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P23246|SFPQ_HUMAN","""Splicing factor, proline- and glutamine-rich OS=Homo sapiens GN=SFPQ PE=1 SV=2""",438,707,310.46,310.46,"164/331","49.55%","75.34%",3.75e-96,"""GO:0000122,GO:0000166,GO:0000375,GO:0000377,GO:0000380,GO:0000398,GO:0000975,GO:0000976,GO:0001047,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003723,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005654,GO:0005737,GO:0006139,GO:0006259,GO:0006281,GO:0006310,GO:0006325,GO:0006351,GO:0006355,GO:0006357,GO:0006396,GO:0006397,GO:0006464,GO:0006476,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0006996,GO:0008150,GO:0008152,GO:0008380,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016071,GO:0016363,GO:0016568,GO:0016569,GO:0016570,GO:0016575,GO:0016604,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032774,GO:0033554,GO:0034641,GO:0034645,GO:0034654,GO:0035601,GO:0036094,GO:0036211,GO:0042382,GO:0042752,GO:0042754,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044822,GO:0045892,GO:0045934,GO:0046483,GO:0048511,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051716,GO:0060255,GO:0065007,GO:0070932,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902589,GO:1902679,GO:2000112,GO:2000113,GO:2001141""",NA,NA,"0","ConEnriched"
"AIPGENE153",NA,NA,NA,NA,24.0753775069438,23.7606422572756,23.8104353158449,23.9655148462643,23.8633848555881,22.7968638634646,NA,NA,NA,NA,NA,NA,"TrEMBL","tr|V9TZD6|V9TZD6_PSEAI","3-hydroxy-3isohexenylglutaryl-CoA:acetate lyase OS=Pseudomonas aeruginosa SCV20265 GN=SCV20265_2220 PE=4 SV=1",664,600,573.55,573.55,"310/620","50.00%","92.32%",0,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016829""",-0.452516904684053,0.00051327717760589,"0","ConEnriched"
"AIPGENE15331",NA,NA,NA,NA,23.9886532274792,23.5015065472136,24.8330854216121,24.7087814156838,24.3939662429148,22.7964187995882,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P31335|PUR9_CHICK","Bifunctional purine biosynthesis protein PURH OS=Gallus gallus GN=ATIC PE=1 SV=1",596,593,902.89,902.89,"421/588","71.60%","98.66%",0,"""GO:0003674,GO:0003824,GO:0003937,GO:0004643,GO:0005488,GO:0005515,GO:0005575,GO:0005829,GO:0006139,GO:0006144,GO:0006163,GO:0006164,GO:0006188,GO:0006189,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016741,GO:0016742,GO:0016787,GO:0016810,GO:0016814,GO:0018130,GO:0019238,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042802,GO:0042803,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0046040,GO:0046390,GO:0046483,GO:0046983,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576""",0.497369448552507,0.0307627122684896,"0","ConEnriched"
"AIPGENE15438",NA,NA,NA,NA,25.7707521672412,24.8501606249513,25.4956143523789,26.1214111281608,26.2063857635984,26.282943158965,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|Q5RFH3|NDKB_PONAB","Nucleoside diphosphate kinase B OS=Pongo abelii GN=NME2 PE=2 SV=1",193,152,169.86,169.86,"77/119","64.71%","61.66%",8.12e-52,"""GO:0000166,GO:0001726,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0004550,GO:0004672,GO:0004673,GO:0005488,GO:0005524,GO:0005575,GO:0005737,GO:0005886,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006183,GO:0006213,GO:0006220,GO:0006221,GO:0006228,GO:0006241,GO:0006355,GO:0006357,GO:0006464,GO:0006468,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0007165,GO:0007166,GO:0007229,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009132,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009147,GO:0009148,GO:0009150,GO:0009152,GO:0009163,GO:0009165,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009208,GO:0009209,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016020,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016775,GO:0016776,GO:0017076,GO:0018106,GO:0018130,GO:0018193,GO:0018202,GO:0019205,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019637,GO:0019693,GO:0030027,GO:0030554,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034654,GO:0035639,GO:0036094,GO:0036211,GO:0042278,GO:0042451,GO:0042455,GO:0042995,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0045893,GO:0045935,GO:0045944,GO:0046036,GO:0046039,GO:0046051,GO:0046128,GO:0046129,GO:0046131,GO:0046132,GO:0046134,GO:0046390,GO:0046483,GO:0046872,GO:0046939,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051716,GO:0055086,GO:0060255,GO:0065007,GO:0071704,GO:0071944,GO:0072521,GO:0072522,GO:0072527,GO:0072528,GO:0080090,GO:0090407,GO:0097159,GO:0097367,GO:1901068,GO:1901070,GO:1901135,GO:1901137,GO:1901265,GO:1901293,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659,GO:1902680,GO:2000112,GO:2001141""",NA,NA,"0","ConEnriched"
"AIPGENE15459",NA,NA,NA,NA,24.3811580037414,25.0708272378347,24.6731757186554,25.1831908739678,24.7918880420253,25.245816870137,NA,NA,NA,NA,NA,NA,"Swiss-Prot","sp|P53992|SC24C_HUMAN","Protein transport protein Sec24C OS=Homo sapiens GN=SEC24C PE=1 SV=3",973,1094,725.32,798.11,"441/939","46.96%","85.61%",0,"""GO:0000139,GO:0002376,GO:0002474,GO:0002478,GO:0002495,GO:0002504,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0005829,GO:0005975,GO:0006461,GO:0006464,GO:0006486,GO:0006487,GO:0006810,GO:0006886,GO:0006888,GO:0006901,GO:0006996,GO:0008150,GO:0008152,GO:0008270,GO:0009987,GO:0012506,GO:0012507,GO:0015031,GO:0016020,GO:0016043,GO:0016050,GO:0016192,GO:0016482,GO:0018193,GO:0018196,GO:0018279,GO:0019538,GO:0019882,GO:0019884,GO:0019886,GO:0022607,GO:0030117,GO:0030120,GO:0030127,GO:0030658,GO:0030659,GO:0030662,GO:0031090,GO:0032991,GO:0036211,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043412,GO:0043413,GO:0043687,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044723,GO:0044763,GO:0044765,GO:0045184,GO:0046872,GO:0046907,GO:0046914,GO:0048002,GO:0048193,GO:0048208,GO:0048471,GO:0051234,GO:0051649,GO:0061024,GO:0065003,GO:0070085,GO:0071702,GO:0071704,GO:0071822,GO:0071840,GO:0098588,GO:0098589,GO:1902582""",0.773492851768012,2.33286506579609e-06,"0","ConEnriched"
