"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE19317",1.1969066643906e-08,1.34651999743943e-07,-3.52612818263628,27.1321247796017,25.4767756134467,24.3556923089649,25.4785008137177,25.2549087412906,25.8241679204925,25.824318731789,29.2879842122854,29.4558909078318,29.4681713783954,28.2660989252746,28.3813325600806,28.5116552416513,"Swiss-Prot","sp|P31401|VATB_MANSE","V-type proton ATPase subunit B OS=Manduca sexta GN=VHA55 PE=2 SV=1",718,494,927.93,927.93,"445/490","90.82%","68.11%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016787,GO:0016817,GO:0016820,GO:0017076,GO:0019637,GO:0019693,GO:0022857,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033178,GO:0033180,GO:0034220,GO:0034641,GO:0035639,GO:0036094,GO:0042278,GO:0043167,GO:0043168,GO:0043234,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046483,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1902600""",0.690376127427395,2.04626261994669e-07,"0","SymEnriched"
"AIPGENE17258",2.58835493140542e-10,8.15331803392707e-09,-3.51058860652236,25.8421249784033,23.5897789987125,24.3141006688201,24.3643233225397,23.639831103375,24.0627515067593,24.5501984506459,27.797305841681,27.4012806895122,27.411871724052,27.2530948816422,27.6987763222971,28.0221862308022,"no_hit","","",NA,NA,NA,NA,"","","",NA,"",-0.659531370566906,0.0234249388733407,"0","SymEnriched"
"AIPGENE148",2.28469593893508e-05,9.28618349373612e-05,-3.50422882071562,24.2679039893268,23.8623042664354,20.2666039957081,NA,24.0427540539102,21.4677778390777,22.1430920986417,25.9562963044373,25.8215130357742,25.7186132272061,26.1743354639685,25.8111283691339,25.6825252283014,"Swiss-Prot","sp|Q5ZL74|VAMP7_CHICK","Vesicle-associated membrane protein 7 OS=Gallus gallus GN=VAMP7 PE=2 SV=1",226,220,280.03,280.03,"144/219","65.75%","96.90%",1.59e-93,"""GO:0000323,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002278,GO:0002283,GO:0002366,GO:0002376,GO:0005575,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0006810,GO:0006886,GO:0006887,GO:0006888,GO:0006892,GO:0006893,GO:0006906,GO:0006911,GO:0006996,GO:0007034,GO:0007041,GO:0008150,GO:0008333,GO:0009987,GO:0010008,GO:0010324,GO:0012506,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016482,GO:0017156,GO:0030054,GO:0030139,GO:0030658,GO:0030659,GO:0030666,GO:0030670,GO:0031090,GO:0031201,GO:0031410,GO:0031902,GO:0031982,GO:0031988,GO:0032386,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033157,GO:0036230,GO:0042119,GO:0042995,GO:0043001,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043299,GO:0043307,GO:0043308,GO:0043312,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044801,GO:0044802,GO:0045055,GO:0045177,GO:0045184,GO:0045202,GO:0045321,GO:0045335,GO:0046903,GO:0046907,GO:0048193,GO:0048284,GO:0048471,GO:0050789,GO:0050794,GO:0051049,GO:0051128,GO:0051223,GO:0051234,GO:0051649,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0070201,GO:0071702,GO:0071840,GO:0090002,GO:0090150,GO:0090313,GO:0097458,GO:0098588,GO:0098589,GO:1900483,GO:1902582,GO:1902589""",0.759968229988166,1.53969152904782e-07,"1","SymEnriched"
"AIPGENE203",1.39619427421246e-09,2.22792130143857e-08,-3.49689887477412,24.8813041079863,23.0852495370121,NA,22.9257781181069,23.349192860661,23.3413586937049,22.1679443992445,26.3774059169899,26.5613241964116,26.4313580839055,26.3283417936041,26.3782387501432,26.7481528380656,"Swiss-Prot","sp|Q9EQV6|TPP1_RAT","Tripeptidyl-peptidase 1 OS=Rattus norvegicus GN=Tpp1 PE=1 SV=1",567,563,518.08,518.08,"272/537","50.65%","92.95%",1.89e-176,"""GO:0000323,GO:0001894,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0006518,GO:0006807,GO:0007399,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008240,GO:0009056,GO:0009987,GO:0016023,GO:0016787,GO:0017171,GO:0019538,GO:0031410,GO:0031982,GO:0031988,GO:0032502,GO:0033218,GO:0034641,GO:0042277,GO:0042470,GO:0042592,GO:0043167,GO:0043169,GO:0043170,GO:0043171,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0045453,GO:0046872,GO:0048731,GO:0048770,GO:0048856,GO:0060249,GO:0065007,GO:0065008,GO:0070011,GO:0071704,GO:1901564,GO:1901565,GO:1901575""",NA,NA,"0","SymEnriched"
"AIPGENE6971",1.10144730618214e-09,2.0409170673375e-08,-3.48706194286905,27.0246599774879,25.1863912238541,24.7291774069075,25.6068040284255,25.7422070244559,24.7059120918673,25.7162822608101,28.8823084468674,29.3242730309217,28.6819202025677,28.8284781457483,28.5966517456186,28.295514121811,"Swiss-Prot","sp|Q8JZN5|ACAD9_MOUSE","""Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Mus musculus GN=Acad9 PE=1 SV=2""",494,625,312,506.51,"260/509","51.08%","94.94%",9.07e-97,"""GO:0000166,GO:0003674,GO:0003824,GO:0003995,GO:0005488,GO:0005575,GO:0005634,GO:0005739,GO:0008150,GO:0008152,GO:0016491,GO:0016627,GO:0030425,GO:0036094,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0097159,GO:0097458,GO:1901265,GO:1901363""",0.456376948460233,0.0101883883006286,"0","SymEnriched"
"AIPGENE18533",1.42892906611818e-10,5.00125173141365e-09,-3.39955179637062,28.8731067432103,27.0106048530009,26.8824895464821,27.0780151156849,27.1253845628418,27.7018504987777,27.2416404933627,30.3924470977415,30.3197244481475,30.6467329849168,31.1424147770907,30.3630361111474,30.5729404293299,"Swiss-Prot","sp|O13127|FLOT1_CARAU","Flotillin-1 OS=Carassius auratus GN=flot1 PE=1 SV=1",348,423,401.36,401.36,"208/418","49.76%","97.13%",3.76e-136,"""GO:0005575,GO:0005768,GO:0005886,GO:0005901,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045121""",0.321224670382436,0.0124373848784007,"0","SymEnriched"
"AIPGENE2948",4.29171130318106e-08,3.97614429559422e-07,-3.3839222117266,27.8466865221915,26.0268203880837,26.04480258066,25.5369375844092,25.6064394041965,26.7514052897945,26.9619472508253,29.9915088847577,30.3001318181749,29.1748823049978,28.9627114547795,29.9418859011808,28.8607654044381,"Swiss-Prot","sp|Q5VYJ5|MALR1_HUMAN","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3",760,1473,186.42,520.72,"459/1679","27.34%","72.24%",1.6e-47,"""GO:0005575,GO:0016020,GO:0016021,GO:0044425""",1.36582668848349,5.45246020760614e-09,"0","SymEnriched"
"AIPGENE7839",2.04475974743202e-08,2.22103213945202e-07,-3.37849866508752,24.0906650160166,22.1521320982486,NA,22.143005601926,21.7021133550526,NA,22.2570122126291,25.2502933000836,25.8245384206773,24.8317710348567,25.6302021496874,25.9479323760782,25.1676496109263,"nr","gi|156379143|ref|XP_001631318.1|","predicted protein [Nematostella vectensis] >gi|156218356|gb|EDO39255.1| predicted protein [Nematostella vectensis]",299,299,360.53,360.53,"170/294","57.82%","96.66%",8.37e-121,"",-1.07208162058215,1.11767216379161e-08,"0","SymEnriched"
"AIPGENE10905",7.27713236594443e-09,8.81652575104806e-08,-3.37767544830205,27.1609493020594,24.2902914582595,25.4689373661725,25.2487578871796,25.8869714149717,25.7820772655528,26.1556340753143,28.952369607773,28.8223493248443,28.6526797011152,29.1911473670153,28.5488684654683,28.9313076910466,"Swiss-Prot","sp|O15127|SCAM2_HUMAN","Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2",342,329,243.82,243.82,"140/337","41.54%","97.08%",4.85e-76,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005768,GO:0005794,GO:0006810,GO:0006892,GO:0008150,GO:0010008,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0030133,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0032588,GO:0043226,GO:0043227,GO:0043229,GO:0043230,GO:0043231,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045184,GO:0046907,GO:0048193,GO:0051234,GO:0051649,GO:0055038,GO:0065010,GO:0070062,GO:0071702,GO:0098588,GO:1902582""",0.469733092518817,0.0110917324175368,"4","SymEnriched"
"AIPGENE3884",4.86736866775656e-08,4.3806318009809e-07,-3.34894647838683,30.9010785654427,29.4924174230232,28.0229154045343,29.3293844413776,28.6589394631697,30.1052981501133,29.7506770752776,32.7891067388256,31.952968547994,32.4950187849209,32.9824192401335,32.8105625960248,32.4232349199178,"TrEMBL","tr|E7D176|E7D176_LATHE","Methyltransferase-like protein (Fragment) OS=Latrodectus hesperus PE=2 SV=1",209,159,89.35,189.48,"111/304","36.51%","78.95%",1.15e-18,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0008168,GO:0016740,GO:0016741,GO:0032259""",NA,NA,"0","SymEnriched"
"AIPGENE14678",3.17867257149246e-08,3.08086726160039e-07,-3.33746570848707,32.4105373366401,31.0723809503891,29.8469172270776,30.6480365239258,29.8130831730735,31.6799999508727,31.3904090690406,34.1044937740198,33.9486707558725,34.3745462893685,34.1069895728348,33.8336575162032,34.1072632370029,"nr","gi|156395754|ref|XP_001637275.1|","predicted protein [Nematostella vectensis] >gi|156224386|gb|EDO45212.1| predicted protein [Nematostella vectensis]",705,812,806.21,806.21,"398/664","59.94%","92.34%",0,"",2.28555167025403,6.11618353980057e-33,"0","SymEnriched"
"AIPGENE5658",7.70671961054876e-10,1.56620430795023e-08,-3.32365361490703,24.8543367774636,23.6696984880237,22.554267040495,22.9426048553978,23.2373003316901,23.4509627228573,23.3002263815965,26.5313529434269,26.4302876890006,26.9527766562678,25.9409636124933,26.5709834934086,26.6706171149054,"Swiss-Prot","sp|P52825|CPT2_MOUSE","""Carnitine O-palmitoyltransferase 2, mitochondrial OS=Mus musculus GN=Cpt2 PE=1 SV=2""",672,658,714.53,714.53,"355/622","57.07%","91.82%",0,"""GO:0003674,GO:0003824,GO:0004095,GO:0005575,GO:0005634,GO:0005730,GO:0005739,GO:0005743,GO:0006082,GO:0006629,GO:0006631,GO:0006810,GO:0008150,GO:0008152,GO:0008374,GO:0009987,GO:0016020,GO:0016406,GO:0016409,GO:0016416,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0019866,GO:0031090,GO:0031966,GO:0032787,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0051234,GO:0071704""",0.645332588891821,0.000207889595522585,"0","SymEnriched"
"AIPGENE22267",2.29573686351367e-08,2.41052370668935e-07,-3.24545514835976,30.0165461782354,28.7341576184638,27.714998431107,28.0763145892754,27.621908581788,29.4124632670718,28.8030691366271,31.7835077561381,31.5684212900696,31.7512223963707,31.218125552525,31.9587996883552,31.5555658310331,"Swiss-Prot","sp|O64411|PAO_MAIZE","Polyamine oxidase OS=Zea mays GN=PAO PE=1 SV=1",444,500,249.21,249.21,"167/467","35.76%","96.40%",6.69e-75,"""GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009987,GO:0016491,GO:0016645,GO:0016647,GO:0034641,GO:0036094,GO:0042402,GO:0043167,GO:0043168,GO:0044106,GO:0044237,GO:0044699,GO:0044710,GO:0046592,GO:0048037,GO:0050660,GO:0050662,GO:0052893,GO:0052896,GO:0052897,GO:0052898,GO:0052900,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575""",1.38994570546107,5.05487553563035e-06,"0","SymEnriched"
"AIPGENE16438",0.00075754851987779,0.00202971689845132,-3.22840826205834,25.6017717045668,NA,NA,NA,NA,22.8345646228025,NA,26.5076790006003,26.0130589426516,26.179945715753,26.3350243031398,26.6507138097349,24.6914155372854,"Swiss-Prot","sp|Q09225|NRF6_CAEEL","Nose resistant to fluoxetine protein 6 OS=Caenorhabditis elegans GN=nrf-6 PE=1 SV=3",1157,822,240.35,240.35,"173/590","29.32%","49.35%",7.33e-65,"""GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0006810,GO:0006869,GO:0007275,GO:0008150,GO:0008152,GO:0008289,GO:0016020,GO:0016021,GO:0016740,GO:0016746,GO:0016747,GO:0032501,GO:0032502,GO:0044425,GO:0044699,GO:0044707,GO:0044765,GO:0044767,GO:0051234,GO:0071702""",0.367451000502441,0.0129870383283306,"10","SymEnriched"
"AIPGENE13469",8.36540541114179e-08,6.87874988411263e-07,-3.2133650397138,31.0782806748218,30.0230967090488,28.6676225072743,29.6049275816789,28.2724182824855,30.4424988457246,29.8190250035772,32.7041348046173,32.5501611262293,32.9441824059709,32.5148471783998,32.6534611708113,32.7429924820435,"Swiss-Prot","sp|Q9S3V1|VIOA_CHRVO","Probable L-tryptophan oxidase VioA OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) GN=vioA PE=1 SV=2",436,418,63.93,63.93,"56/250","22.40%","55.50%",9.66e-10,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016491,GO:0016999,GO:0017000,GO:0017144,GO:0044237,GO:0044249,GO:0044699,GO:0044710,GO:0055114""",2.91910276623181,2.79301503157721e-07,"0","SymEnriched"
"AIPGENE22527",4.609554403539e-09,5.92656994740729e-08,-3.14728918769724,28.5160637623822,27.2531492465965,27.1248017447598,27.203640627158,27.0193897034915,26.2137150317726,26.8398186574229,29.5845656964645,29.8713509240552,29.7475879329738,30.6989905013933,30.0770002755701,30.5587548069278,"Swiss-Prot","sp|Q9VQ62|NPC2_DROME","Protein NPC2 homolog OS=Drosophila melanogaster GN=Npc2a PE=1 SV=1",153,148,99.37,99.37,"55/145","37.93%","94.12%",3.12e-25,"""GO:0001530,GO:0003674,GO:0003823,GO:0005488,GO:0005539,GO:0005575,GO:0005576,GO:0005615,GO:0006629,GO:0006694,GO:0006810,GO:0006869,GO:0007165,GO:0007166,GO:0008037,GO:0008038,GO:0008039,GO:0008150,GO:0008152,GO:0008202,GO:0008289,GO:0008610,GO:0009058,GO:0009987,GO:0010817,GO:0015850,GO:0015918,GO:0030882,GO:0034754,GO:0042180,GO:0042181,GO:0042445,GO:0042446,GO:0042592,GO:0042834,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044421,GO:0044699,GO:0044710,GO:0044711,GO:0044763,GO:0044765,GO:0045455,GO:0045456,GO:0048878,GO:0050789,GO:0050794,GO:0050896,GO:0051234,GO:0051716,GO:0055088,GO:0055092,GO:0061057,GO:0065007,GO:0065008,GO:0070891,GO:0071702,GO:0071704,GO:0097367,GO:1901360,GO:1901362,GO:1901576""",10.0155588411744,5.44610912683232e-40,"0","SymEnriched"
"AIPGENE10504",2.03937155482751e-10,6.76212673442807e-09,-3.13705511252011,28.1678735370784,26.6114905276041,26.0954463748799,26.5597236394775,26.49368798423,26.9872890762377,26.8484382824808,30.0148995914548,29.5443188301491,29.8821955121223,29.7942470052006,29.6131053877192,29.5696402333847,"Swiss-Prot","sp|P31400|VATA_MANSE","V-type proton ATPase catalytic subunit A OS=Manduca sexta GN=VHAA PE=2 SV=1",622,617,1097.03,1097.03,"515/610","84.43%","98.07%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0008324,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015399,GO:0015405,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017076,GO:0017111,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033178,GO:0033180,GO:0034220,GO:0034641,GO:0035639,GO:0036094,GO:0036442,GO:0042278,GO:0042623,GO:0042625,GO:0042626,GO:0043167,GO:0043168,GO:0043234,GO:0043492,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0044769,GO:0046034,GO:0046128,GO:0046483,GO:0046961,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1902600""",0.502198758400609,0.00102178351112314,"0","SymEnriched"
"AIPGENE28013",1.38329104326151e-09,2.22792130143857e-08,-3.12339179081708,25.9013487927829,24.3923962690246,24.4124085678753,24.3375642268998,23.8421853463944,24.5381076385819,24.51525533547,27.4230748864597,26.9055562472764,27.550575592405,27.9858407779454,27.0576356678784,27.8555849571836,"Swiss-Prot","sp|Q6PGV1|VA0D1_DANRE","V-type proton ATPase subunit d 1 OS=Danio rerio GN=atp6v0d1 PE=1 SV=1",357,350,607.45,607.45,"276/350","78.86%","98.04%",0,"""GO:0001947,GO:0002009,GO:0003143,GO:0003406,GO:0003674,GO:0005215,GO:0005575,GO:0005813,GO:0005815,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0006996,GO:0007389,GO:0008057,GO:0008150,GO:0008324,GO:0009653,GO:0009798,GO:0009888,GO:0009987,GO:0010035,GO:0010038,GO:0010927,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016020,GO:0016043,GO:0016050,GO:0022607,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030030,GO:0030031,GO:0032438,GO:0032501,GO:0032502,GO:0032991,GO:0033177,GO:0033179,GO:0034220,GO:0035239,GO:0035295,GO:0035675,GO:0039022,GO:0042221,GO:0042384,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0044782,GO:0046688,GO:0048468,GO:0048598,GO:0048646,GO:0048666,GO:0048729,GO:0048753,GO:0048856,GO:0048869,GO:0048935,GO:0050896,GO:0051234,GO:0055085,GO:0060041,GO:0060429,GO:0060562,GO:0070925,GO:0070986,GO:0071840,GO:0072176,GO:1902600,GO:1990267""",0.473688822478587,0.000847569393963921,"0","SymEnriched"
"AIPGENE13276",3.48364122527413e-05,0.000134643801958448,-3.09327919620104,24.4697237358065,22.1216656701144,23.0718054677576,22.4976763796542,NA,22.7638773548173,NA,25.7515637784135,26.0714945472629,26.9468601658682,23.9366394709793,26.4892673274874,25.0463871957102,"Swiss-Prot","sp|Q9ESD7|DYSF_MOUSE","Dysferlin OS=Mus musculus GN=Dysf PE=1 SV=3",433,2090,233.03,320.83,"209/615","33.98%","94.00%",4.38e-65,"""GO:0001778,GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005543,GO:0005544,GO:0005575,GO:0005886,GO:0006906,GO:0006996,GO:0007009,GO:0008150,GO:0008289,GO:0009987,GO:0012506,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0030027,GO:0030315,GO:0030659,GO:0031090,GO:0031410,GO:0031982,GO:0042383,GO:0042995,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044801,GO:0044802,GO:0046872,GO:0048284,GO:0061024,GO:0061025,GO:0071840,GO:1902589""",NA,NA,"0","SymEnriched"
"AIPGENE25927",4.5353603055959e-10,1.05825073797238e-08,-3.08630697033212,28.2815564364803,27.0246295390438,26.6593105201852,26.7199993278105,26.6046832971954,26.5942940952784,26.8275009283722,30.1815109687663,29.1960747307544,29.564066961351,30.0374700512678,29.966940226164,30.0021965915748,"Swiss-Prot","sp|Q27433|MEC2_CAEEL","Mechanosensory protein 2 OS=Caenorhabditis elegans GN=mec-2 PE=1 SV=1",280,481,394.81,394.81,"204/270","75.56%","96.43%",6.47e-134,"""GO:0005575,GO:0007610,GO:0007638,GO:0008150,GO:0009605,GO:0009612,GO:0009628,GO:0016020,GO:0016021,GO:0031253,GO:0031256,GO:0032589,GO:0042995,GO:0043005,GO:0044425,GO:0044459,GO:0044463,GO:0044464,GO:0044699,GO:0044708,GO:0050896,GO:0097458""",NA,NA,"1","SymEnriched"
"AIPGENE12138",2.98998991977462e-08,2.98998991977462e-07,-3.06397145646782,27.6573879920252,25.6001223321953,26.3669505287907,25.8329250365435,25.5894984464813,26.4851062989647,26.8778109397725,29.1457556787522,29.7639718877411,29.4204672200128,28.8481885493551,28.4681740905869,29.4896848951068,"Swiss-Prot","sp|Q16651|PRSS8_HUMAN","Prostasin OS=Homo sapiens GN=PRSS8 PE=1 SV=1",319,343,201.83,201.83,"114/300","38.00%","91.54%",4.55e-60,"""GO:0002028,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005576,GO:0005615,GO:0005886,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0010765,GO:0010959,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0031982,GO:0031988,GO:0032879,GO:0043170,GO:0043226,GO:0043227,GO:0043230,GO:0043269,GO:0043270,GO:0044238,GO:0044421,GO:0044425,GO:0044464,GO:0048518,GO:0050789,GO:0051049,GO:0051050,GO:0065007,GO:0065010,GO:0070011,GO:0070062,GO:0071704""",NA,NA,"0","SymEnriched"
