Protein.ID	Symbiosome_1.Intensity	Symbiosome_2.Intensity	Symbiosome_3.Intensity	Symbiosome_4.Intensity	Symbiosome_5.Intensity	Symbiosome_6.Intensity	Control_1.Intensity	Control_2.Intensity	Control_3.Intensity	Control_4.Intensity	Control_5.Intensity	Control_6.Intensity
AIPGENE16734	0	0	0	0	0	0	6685305	6539440	6334788.5	6813719.5	5149312.5	0
AIPGENE16738	0	0	0	0	0	0	157329811	144757585.9	190422972.5	152855504.8	138525039.7	62353513
AIPGENE16745	0	0	0	0	0	0	19761757.9	11954636	32593361	35387911	25757304.5	22311861
AIPGENE16749	0	0	0	0	0	0	141734372.9	199965984	162778660.3	179604457.5	116971484.8	103020212
AIPGENE16750	0	0	26446917.5	0	0	0	23358742	16574921	23575427	20506130	28304899	42612384
AIPGENE16795	2786768818	2602714331	3425343256	2015594447	1656024010.8	3126622724	634042590.6	283199591	503439641.3	445516782	376863147.5	719527965.5
AIPGENE16819	0	0	0	0	0	0	37266438	34464428	34089650.2	56570727	27159672.5	35391892
AIPGENE16826	16274664	38789800	86792192	9651183	0	0	72406382.5	84850798	57477826.5	86024256	130410460.5	48061724
AIPGENE16840	0	0	0	0	0	0	5147835	0	7212195.5	7045284	0	0
AIPGENE16842	0	0	17044070	0	0	0	34433903	59915468	57446292	61283893.5	73329712	36176748
AIPGENE16846	0	0	0	0	0	0	11390980	10410785	16588506	10863334	11172119	0
AIPGENE16849	21363916	45896769	45544962	27519104	12190822	27120315	22617557.7	28522595.5	25687741.1	56461599	29417216.5	33496673.5
AIPGENE16853	17114790.5	1670393.2	0	0	0	0	1181449621	2254987033.2	2332800485	1436039855.5	1153926167.5	941589550.5
AIPGENE16857	0	0	0	0	0	0	51574185	23424837	26562800	25681138	28789956	14075153
AIPGENE16868	64722274	182871493.5	81037352	0	0	18321422.8	80927863.3	45427113.7	33262752	21210133	20986907.7	13776144
AIPGENE16881	0	0	0	0	0	0	4545975.5	0	0	10929717	2912212.2	5185153.5
AIPGENE16886	0	0	0	0	0	0	130334211.5	144979091	146408788	158948436	123536716	126230730.5
AIPGENE16894	0	0	0	0	0	0	25163654.2	104493143.7	83874657	124420691	24746236	7151068
AIPGENE16906	0	0	0	0	0	0	70671132.5	137861803	78021921.5	92255986.1	69019673	100307845
AIPGENE16910	0	0	0	0	0	0	79832325.8	74495012	57494908	85799955	74690098	27795326
AIPGENE16912	0	0	0	0	0	0	3951153	0	0	0	0	0
AIPGENE16918	0	0	0	0	0	0	0	0	17428415	0	11545359	0
AIPGENE16921	0	0	0	0	0	0	0	8546864	5902972	6952183	6593052	0
AIPGENE16922	0	0	0	0	0	0	38710832.5	71373385	50208454	70388254.5	55868526.5	59211312
AIPGENE16926	0	0	0	0	0	0	70270010	67864769.5	86583824	83111555	67270331.5	29049171.5
AIPGENE16941	0	0	0	0	0	0	5045664	20047859	5758571.5	14054298	43210766.5	25349769
AIPGENE16946	11538578	8285886	21056716	0	0	13655853	0	0	0	0	0	0
AIPGENE16948	0	0	0	0	0	0	4111310	5119476	7502350	0	6659923	0
AIPGENE16958	0	0	0	0	0	0	7000501	2886931	2180768	1648564.1	0	0
AIPGENE16981	0	0	0	0	0	0	197686201.2	215905374.5	194198146.3	120363027	143808108.5	64474757
AIPGENE16996	0	0	0	0	0	0	8323533	0	0	0	0	0
AIPGENE17011	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17021	0	0	18509766	0	0	0	64629137.5	57017598.5	61893698.5	89358685.5	96672809	52921363.5
AIPGENE17030	0	0	0	0	0	0	6023837.5	0	0	9871984	3339337.8	4528259
AIPGENE17046	0	0	0	0	2423955.2	0	9391480	1987158.5	18873114	11565065	5726510.5	0
AIPGENE1706	0	0	0	0	0	0	7209970	8171492.5	0	0	0	0
AIPGENE17072	0	0	0	0	0	0	3388167	0	6227030	3116488	3959388	0
AIPGENE17074	0	0	0	0	0	0	1639893.5	0	0	0	0	0
AIPGENE17078	0	0	0	0	0	0	3088842.8	2015268.8	4268750	0	5270994.5	0
AIPGENE17083	0	0	0	0	0	0	0	0	0	0	11587966	8354705
AIPGENE17102	7393852	12292417	10477240	0	0	5786257	669894746.3	558360132.8	634046567.5	619871503.3	596911303	407631126
AIPGENE17103	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17107	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17120	0	0	0	0	0	0	0	0	0	0	0	0
AIPGENE17124	0	0	0	0	0	0	6094440	16347475	20156164	15874070	25582982	17610646
AIPGENE17128	0	0	0	0	0	0	1931743.5	0	4553794	0	0	0
AIPGENE17135	0	0	0	0	0	0	0	0	0	0	0	0
