"Protein.ID","Control.Symbiosome_PValue","Control.Symbiosome_AdjPVal","Control.Symbiosome_log2FoldChange","featureAvg","CycLoess_Con1","CycLoess_Con2","CycLoess_Con3","CycLoess_Con4","CycLoess_Con5","CycLoess_Con6","CycLoess_Sym1","CycLoess_Sym2","CycLoess_Sym3","CycLoess_Sym4","CycLoess_Sym5","CycLoess_Sym6","Source","Hit.accession","Hit.description","Query.length","Hit.length","Max.bit.score","Total.bit.score","Identity","Identity..","Coverage..","Expect","GO.terms","log2FoldChange_Sym0_Apo0","padj_Sym0_Apo0","TM_Helices","Enrichment"
"AIPGENE14678",2.24799465588228e-08,2.28311957238044e-07,-3.67937946385054,31.8166790185078,30.1510393180925,29.1573433538783,29.5872731314497,29.0884441606736,31.0512112772175,30.8266244781835,33.7939968421653,33.4994797725141,33.6596101429578,33.2753549684165,34.0555854528568,33.6541853236878,"nr","gi|156395754|ref|XP_001637275.1|","predicted protein [Nematostella vectensis] >gi|156224386|gb|EDO45212.1| predicted protein [Nematostella vectensis]",705,812,806.21,806.21,"398/664","59.94%","92.34%",0,"",2.28555167025403,6.11618353980057e-33,"0","SymEnriched"
"AIPGENE3266",4.67136663320568e-09,6.32580898246603e-08,-3.67683436375629,26.899599811573,24.2891745094174,24.5861020037662,25.9090220381132,25.001391453993,25.3642395102297,25.2171662626497,28.0907771059426,28.6377646192883,29.2778685093223,29.0586989971581,29.0709020077389,28.2920907212567,"Swiss-Prot","sp|P02259|H5_CHICK","Histone H5 OS=Gallus gallus PE=1 SV=2",751,190,104.76,104.76,"66/133","49.62%","17.18%",8.83e-24,"""GO:0000786,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005634,GO:0005694,GO:0006139,GO:0006259,GO:0006323,GO:0006325,GO:0006334,GO:0006461,GO:0006725,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009987,GO:0016043,GO:0022607,GO:0030261,GO:0032991,GO:0032993,GO:0034622,GO:0034641,GO:0034728,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043234,GO:0043933,GO:0044237,GO:0044238,GO:0044260,GO:0044422,GO:0044424,GO:0044427,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0044815,GO:0046483,GO:0051276,GO:0065003,GO:0065004,GO:0071103,GO:0071704,GO:0071822,GO:0071824,GO:0071840,GO:0090304,GO:0097159,GO:1901360,GO:1901363,GO:1902589,GO:1990104""",NA,NA,"0","SymEnriched"
"AIPGENE203",4.24985874953796e-10,9.88916201414692e-09,-3.65771113173295,24.6731393394559,23.0889860285188,22.2466482245753,22.904848881153,23.35285570229,23.3393692725212,22.1329945324784,26.6248653315617,26.3320027286249,26.5026492287977,26.7460033901034,26.2933602644385,26.5130884884082,"Swiss-Prot","sp|Q9EQV6|TPP1_RAT","Tripeptidyl-peptidase 1 OS=Rattus norvegicus GN=Tpp1 PE=1 SV=1",567,563,518.08,518.08,"272/537","50.65%","92.95%",1.89e-176,"""GO:0000323,GO:0001894,GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005575,GO:0005764,GO:0005773,GO:0006508,GO:0006518,GO:0006807,GO:0007399,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0008238,GO:0008240,GO:0009056,GO:0009987,GO:0016023,GO:0016787,GO:0017171,GO:0019538,GO:0031410,GO:0031982,GO:0031988,GO:0032502,GO:0033218,GO:0034641,GO:0042277,GO:0042470,GO:0042592,GO:0043167,GO:0043169,GO:0043170,GO:0043171,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0044237,GO:0044238,GO:0044248,GO:0044424,GO:0044444,GO:0044464,GO:0045453,GO:0046872,GO:0048731,GO:0048770,GO:0048856,GO:0060249,GO:0065007,GO:0065008,GO:0070011,GO:0071704,GO:1901564,GO:1901565,GO:1901575""",NA,NA,"0","SymEnriched"
"AIPGENE22473",2.1447005122623e-09,3.57450085377051e-08,-3.62359911799044,26.3862238941125,23.3758950158417,24.6776119536629,24.8115323708821,25.1579951911404,24.457078415827,24.9664330633495,28.3114421691108,28.1729720300801,27.7633367619135,28.2965964374913,28.3470272700992,28.2967660499513,"Swiss-Prot","sp|P79345|NPC2_BOVIN","Epididymal secretory protein E1 OS=Bos taurus GN=NPC2 PE=1 SV=1",151,149,82.03,82.03,"41/137","29.93%","90.73%",1.16e-18,"""GO:0000323,GO:0003674,GO:0005488,GO:0005496,GO:0005515,GO:0005575,GO:0005576,GO:0005764,GO:0005773,GO:0005783,GO:0006066,GO:0006629,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0008202,GO:0008203,GO:0008289,GO:0009605,GO:0009607,GO:0009615,GO:0015485,GO:0015850,GO:0015918,GO:0016125,GO:0019899,GO:0030301,GO:0032365,GO:0032366,GO:0032367,GO:0032934,GO:0033344,GO:0036094,GO:0042592,GO:0042632,GO:0043178,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044765,GO:0046907,GO:0048878,GO:0050896,GO:0051234,GO:0051649,GO:0051704,GO:0051707,GO:0055088,GO:0055092,GO:0065007,GO:0065008,GO:0071702,GO:0071704,GO:0097159,GO:1901360,GO:1901615,GO:1902582""",9.31021062659915,3.92889432466008e-70,"0","SymEnriched"
"AIPGENE3884",3.11529366620822e-08,3.06564253246759e-07,-3.61099255087112,30.470834088788,28.8155556201962,27.5603744766508,28.5999236465558,28.1391552054568,29.6380515861483,29.2389663451069,32.6097087484411,31.5635855545009,31.9642341806639,32.4333237368475,32.8949526258223,32.1921773390658,"TrEMBL","tr|E7D176|E7D176_LATHE","Methyltransferase-like protein (Fragment) OS=Latrodectus hesperus PE=2 SV=1",209,159,89.35,189.48,"111/304","36.51%","78.95%",1.15e-18,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0008168,GO:0016740,GO:0016741,GO:0032259""",NA,NA,"0","SymEnriched"
"AIPGENE17258",2.66849449456638e-10,7.54139748464411e-09,-3.48852340227405,25.7966670536012,23.5285069446337,24.2754366647397,24.3352617099306,23.6321061860585,24.0105494815646,24.5325711278578,27.8020285349159,27.1914538199344,27.4165666200064,27.3722451152377,27.5862350086927,27.8770434296421,"no_hit","","",NA,NA,NA,NA,"","","",NA,"",-0.659531370566906,0.0234249388733407,"0","SymEnriched"
"AIPGENE7839",1.539876938593e-08,1.69647459336517e-07,-3.47565193092205,24.1239551193613,22.124947125238,NA,22.1109091365367,21.6837539889214,NA,22.2346455925363,25.3834500117573,25.8065445108371,24.8874263042025,25.7736260434343,26.0233157381726,25.2109327419771,"nr","gi|156379143|ref|XP_001631318.1|","predicted protein [Nematostella vectensis] >gi|156218356|gb|EDO39255.1| predicted protein [Nematostella vectensis]",299,299,360.53,360.53,"170/294","57.82%","96.66%",8.37e-121,"",-1.07208162058215,1.11767216379161e-08,"0","SymEnriched"
"AIPGENE22267",2.01730537943108e-08,2.11491693004871e-07,-3.46974279491846,29.7036160851211,28.2456075012226,27.3564420420747,27.502028641533,27.2367844073348,29.074804342546,28.39680119126,31.6652075202344,31.3429003806358,31.3673281028261,30.9095794779162,31.9614917823943,31.384417631475,"Swiss-Prot","sp|O64411|PAO_MAIZE","Polyamine oxidase OS=Zea mays GN=PAO PE=1 SV=1",444,500,249.21,249.21,"167/467","35.76%","96.40%",6.69e-75,"""GO:0000166,GO:0003674,GO:0003824,GO:0005488,GO:0006576,GO:0006595,GO:0006598,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009308,GO:0009310,GO:0009987,GO:0016491,GO:0016645,GO:0016647,GO:0034641,GO:0036094,GO:0042402,GO:0043167,GO:0043168,GO:0044106,GO:0044237,GO:0044699,GO:0044710,GO:0046592,GO:0048037,GO:0050660,GO:0050662,GO:0052893,GO:0052896,GO:0052897,GO:0052898,GO:0052900,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575""",1.38994570546107,5.05487553563035e-06,"0","SymEnriched"
"AIPGENE13276",3.23094142258359e-05,0.000129636538560453,-3.43463641802098,24.6792565835389,22.0384750119986,NA,22.4296471174069,NA,22.7003747851694,NA,25.8924215167826,25.8988591598439,27.0463340644264,24.1938991651017,26.58668387749,25.326614553631,"Swiss-Prot","sp|Q9ESD7|DYSF_MOUSE","Dysferlin OS=Mus musculus GN=Dysf PE=1 SV=3",433,2090,233.03,320.83,"209/615","33.98%","94.00%",4.38e-65,"""GO:0001778,GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005543,GO:0005544,GO:0005575,GO:0005886,GO:0006906,GO:0006996,GO:0007009,GO:0008150,GO:0008289,GO:0009987,GO:0012506,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0030027,GO:0030315,GO:0030659,GO:0031090,GO:0031410,GO:0031982,GO:0042383,GO:0042995,GO:0043167,GO:0043168,GO:0043169,GO:0043226,GO:0043229,GO:0044422,GO:0044424,GO:0044425,GO:0044433,GO:0044444,GO:0044446,GO:0044459,GO:0044464,GO:0044699,GO:0044763,GO:0044801,GO:0044802,GO:0046872,GO:0048284,GO:0061024,GO:0061025,GO:0071840,GO:1902589""",NA,NA,"0","SymEnriched"
"AIPGENE6971",2.86348261807211e-09,4.414161622082e-08,-3.41274358353208,26.8791757505894,25.0860803245394,24.6066473145915,25.4072357888158,25.6631932628625,24.6305169411805,25.6431501209507,28.8517299629096,29.0922928397247,28.7231477486391,28.598556673855,28.3333096358794,27.9142483931251,"Swiss-Prot","sp|Q8JZN5|ACAD9_MOUSE","""Acyl-CoA dehydrogenase family member 9, mitochondrial OS=Mus musculus GN=Acad9 PE=1 SV=2""",494,625,312,506.51,"260/509","51.08%","94.94%",9.07e-97,"""GO:0000166,GO:0003674,GO:0003824,GO:0003995,GO:0005488,GO:0005575,GO:0005634,GO:0005739,GO:0008150,GO:0008152,GO:0016491,GO:0016627,GO:0030425,GO:0036094,GO:0042995,GO:0043005,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0048037,GO:0050660,GO:0050662,GO:0055114,GO:0097159,GO:0097458,GO:1901265,GO:1901363""",0.456376948460233,0.0101883883006286,"0","SymEnriched"
"AIPGENE18533",1.87584352960103e-10,5.80618235352701e-09,-3.4117919655021,28.6024422217518,26.7023226673491,26.5548592510732,26.7855345779153,26.8724294869248,27.4687113704075,26.9954200803346,30.2223325282774,29.9902335626075,30.3816339669202,30.8590886875043,30.1679645226454,30.2287759590623,"Swiss-Prot","sp|O13127|FLOT1_CARAU","Flotillin-1 OS=Carassius auratus GN=flot1 PE=1 SV=1",348,423,401.36,401.36,"208/418","49.76%","97.13%",3.76e-136,"""GO:0005575,GO:0005768,GO:0005886,GO:0005901,GO:0016020,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0045121""",0.321224670382436,0.0124373848784007,"0","SymEnriched"
"AIPGENE13469",1.46668878289826e-08,1.67253984014714e-07,-3.39959811485356,30.6646384485383,29.3270275711752,28.1620243195421,28.840741601546,28.202696008661,29.9740271455433,29.2825197002016,32.5153479525359,32.1885723401652,32.3624418887299,31.989462900945,32.7762181055376,32.3545818478769,"Swiss-Prot","sp|Q9S3V1|VIOA_CHRVO","Probable L-tryptophan oxidase VioA OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) GN=vioA PE=1 SV=2",436,418,63.93,63.93,"56/250","22.40%","55.50%",9.66e-10,"""GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0009058,GO:0009987,GO:0016491,GO:0016999,GO:0017000,GO:0017144,GO:0044237,GO:0044249,GO:0044699,GO:0044710,GO:0055114""",2.91910276623181,2.79301503157721e-07,"0","SymEnriched"
"AIPGENE19317",7.75428489008958e-09,9.69285611261197e-08,-3.3991563493393,27.013077662391,25.357885068465,24.5807646088848,25.4281037973091,25.1639769415076,25.7306709033853,25.6195956067763,29.4581408890409,29.0085949194188,29.1761716108345,28.3466332238813,28.1435890958945,28.1428052832939,"Swiss-Prot","sp|P31401|VATB_MANSE","V-type proton ATPase subunit B OS=Manduca sexta GN=VHA55 PE=2 SV=1",718,494,927.93,927.93,"445/490","90.82%","68.11%",0,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0005215,GO:0005488,GO:0005524,GO:0005575,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0008150,GO:0008152,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009987,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016787,GO:0016817,GO:0016820,GO:0017076,GO:0019637,GO:0019693,GO:0022857,GO:0030554,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0032991,GO:0033178,GO:0033180,GO:0034220,GO:0034641,GO:0035639,GO:0036094,GO:0042278,GO:0043167,GO:0043168,GO:0043234,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044699,GO:0044710,GO:0044763,GO:0044765,GO:0046034,GO:0046128,GO:0046483,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0097159,GO:0097367,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1902600""",0.690376127427395,2.04626261994669e-07,"0","SymEnriched"
"AIPGENE5658",4.25994671378637e-10,9.88916201414692e-09,-3.37728476344928,24.8530590602481,23.61957256619,22.5731146808246,22.9166051087378,23.2461649226179,23.4019056926277,23.2291371001428,26.5893674203092,26.4826107340614,26.9387264354364,26.0009036961315,26.5282369281617,26.7103634377363,"Swiss-Prot","sp|P52825|CPT2_MOUSE","""Carnitine O-palmitoyltransferase 2, mitochondrial OS=Mus musculus GN=Cpt2 PE=1 SV=2""",672,658,714.53,714.53,"355/622","57.07%","91.82%",0,"""GO:0003674,GO:0003824,GO:0004095,GO:0005575,GO:0005634,GO:0005730,GO:0005739,GO:0005743,GO:0006082,GO:0006629,GO:0006631,GO:0006810,GO:0008150,GO:0008152,GO:0008374,GO:0009987,GO:0016020,GO:0016406,GO:0016409,GO:0016416,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0019866,GO:0031090,GO:0031966,GO:0032787,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044422,GO:0044424,GO:0044428,GO:0044429,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0051234,GO:0071704""",0.645332588891821,0.000207889595522585,"0","SymEnriched"
"AIPGENE148",5.82084765613254e-06,3.02684078118892e-05,-3.3369945674506,24.7457670004695,23.7219813235553,NA,NA,23.8853213217269,21.3154959761634,22.051482418551,26.3781497504121,26.0411963533136,26.0203749010285,26.0616249248595,26.0254330235459,25.9566100115389,"Swiss-Prot","sp|Q5ZL74|VAMP7_CHICK","Vesicle-associated membrane protein 7 OS=Gallus gallus GN=VAMP7 PE=2 SV=1",226,220,280.03,280.03,"144/219","65.75%","96.90%",1.59e-93,"""GO:0000323,GO:0001775,GO:0002252,GO:0002263,GO:0002274,GO:0002275,GO:0002278,GO:0002283,GO:0002366,GO:0002376,GO:0005575,GO:0005737,GO:0005764,GO:0005765,GO:0005768,GO:0005773,GO:0005774,GO:0005783,GO:0005789,GO:0005794,GO:0006810,GO:0006886,GO:0006887,GO:0006888,GO:0006892,GO:0006893,GO:0006906,GO:0006911,GO:0006996,GO:0007034,GO:0007041,GO:0008150,GO:0008333,GO:0009987,GO:0010008,GO:0010324,GO:0012506,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016043,GO:0016050,GO:0016192,GO:0016197,GO:0016482,GO:0017156,GO:0030054,GO:0030139,GO:0030658,GO:0030659,GO:0030666,GO:0030670,GO:0031090,GO:0031201,GO:0031410,GO:0031902,GO:0031982,GO:0031988,GO:0032386,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033157,GO:0036230,GO:0042119,GO:0042995,GO:0043001,GO:0043005,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043299,GO:0043307,GO:0043308,GO:0043312,GO:0044422,GO:0044424,GO:0044425,GO:0044432,GO:0044433,GO:0044437,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0044801,GO:0044802,GO:0045055,GO:0045177,GO:0045184,GO:0045202,GO:0045321,GO:0045335,GO:0046903,GO:0046907,GO:0048193,GO:0048284,GO:0048471,GO:0050789,GO:0050794,GO:0051049,GO:0051128,GO:0051223,GO:0051234,GO:0051649,GO:0060341,GO:0061024,GO:0061025,GO:0065007,GO:0070201,GO:0071702,GO:0071840,GO:0090002,GO:0090150,GO:0090313,GO:0097458,GO:0098588,GO:0098589,GO:1900483,GO:1902582,GO:1902589""",0.759968229988166,1.53969152904782e-07,"1","SymEnriched"
"AIPGENE28013",5.25023372892639e-10,1.13755064126738e-08,-3.33569229244858,25.8509040259221,24.3304392072642,24.3869316120997,24.3161728131771,23.7816922850961,24.4852092433252,23.7979021172247,27.5141953602834,26.9615616332301,27.5455788516775,27.9536771615709,27.2554025296945,27.8820854964221,"Swiss-Prot","sp|Q6PGV1|VA0D1_DANRE","V-type proton ATPase subunit d 1 OS=Danio rerio GN=atp6v0d1 PE=1 SV=1",357,350,607.45,607.45,"276/350","78.86%","98.04%",0,"""GO:0001947,GO:0002009,GO:0003143,GO:0003406,GO:0003674,GO:0005215,GO:0005575,GO:0005813,GO:0005815,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0006996,GO:0007389,GO:0008057,GO:0008150,GO:0008324,GO:0009653,GO:0009798,GO:0009888,GO:0009987,GO:0010035,GO:0010038,GO:0010927,GO:0015075,GO:0015077,GO:0015078,GO:0015672,GO:0015988,GO:0015991,GO:0015992,GO:0016020,GO:0016043,GO:0016050,GO:0022607,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030030,GO:0030031,GO:0032438,GO:0032501,GO:0032502,GO:0032991,GO:0033177,GO:0033179,GO:0034220,GO:0035239,GO:0035295,GO:0035675,GO:0039022,GO:0042221,GO:0042384,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044765,GO:0044767,GO:0044782,GO:0046688,GO:0048468,GO:0048598,GO:0048646,GO:0048666,GO:0048729,GO:0048753,GO:0048856,GO:0048869,GO:0048935,GO:0050896,GO:0051234,GO:0055085,GO:0060041,GO:0060429,GO:0060562,GO:0070925,GO:0070986,GO:0071840,GO:0072176,GO:1902600,GO:1990267""",0.473688822478587,0.000847569393963921,"0","SymEnriched"
"AIPGENE10905",1.50540660582679e-08,1.6870936099783e-07,-3.32393416507361,27.0020932590912,24.1798794064703,25.115193312929,25.1942750974598,25.7927944023212,25.6900413140397,26.0685735261062,28.906305766253,28.5209722642905,28.5386690622572,29.1039349237855,28.3114103291306,28.603069704051,"Swiss-Prot","sp|O15127|SCAM2_HUMAN","Secretory carrier-associated membrane protein 2 OS=Homo sapiens GN=SCAMP2 PE=1 SV=2",342,329,243.82,243.82,"140/337","41.54%","97.08%",4.85e-76,"""GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005634,GO:0005768,GO:0005794,GO:0006810,GO:0006892,GO:0008150,GO:0010008,GO:0015031,GO:0016020,GO:0016021,GO:0016023,GO:0016192,GO:0030133,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0032588,GO:0043226,GO:0043227,GO:0043229,GO:0043230,GO:0043231,GO:0044421,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045184,GO:0046907,GO:0048193,GO:0051234,GO:0051649,GO:0055038,GO:0065010,GO:0070062,GO:0071702,GO:0098588,GO:1902582""",0.469733092518817,0.0110917324175368,"4","SymEnriched"
"AIPGENE2948",6.44421750139803e-08,5.81769635542878e-07,-3.2861425521686,27.6362438068674,26.0031690693237,25.7630083299511,25.4172801546229,25.4850625043259,26.6079029261328,26.6826122003425,29.9261861303364,29.9295996167506,29.0241707316362,28.469603037593,29.6478199994656,28.6785109819287,"Swiss-Prot","sp|Q5VYJ5|MALR1_HUMAN","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3",760,1473,186.42,520.72,"459/1679","27.34%","72.24%",1.6e-47,"""GO:0005575,GO:0016020,GO:0016021,GO:0044425""",1.36582668848349,5.45246020760614e-09,"0","SymEnriched"
"AIPGENE2448",3.46087722284664e-09,5.11265953375071e-08,-3.16045382731466,28.1512995929653,27.1798982014619,25.8991925414578,26.0091810090128,26.7528825170645,26.8384702691814,26.7468115376696,29.9015265715572,29.7461324573773,29.4474357282466,29.5181626960383,30.1581316471332,29.6177699393834,"Swiss-Prot","sp|Q05974|RAB1A_LYMST","Ras-related protein Rab-1A OS=Lymnaea stagnalis GN=RAB1A PE=2 SV=1",207,205,382.1,382.1,"186/206","90.29%","99.52%",4.1e-134,"""GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0005575,GO:0005783,GO:0005794,GO:0006810,GO:0007165,GO:0007264,GO:0008150,GO:0009987,GO:0015031,GO:0016192,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035556,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0045184,GO:0050789,GO:0050794,GO:0050896,GO:0051234,GO:0051716,GO:0065007,GO:0071702,GO:0097159,GO:0097367,GO:1901265,GO:1901363""",0.847495643537502,9.77213241167368e-11,"0","SymEnriched"
